label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-sley-fd46d208-wave-1,t4014-format-patch.sh,t4014-format-patch.sh,FAIL,10049,226,0,226,226
full-sley-fd46d208-wave-1,t4023-diff-rename-typechange.sh,t4023-diff-rename-typechange.sh,FAIL,749,1,3,4,4
full-sley-fd46d208-wave-1,t4031-diff-rewrite-binary.sh,t4031-diff-rewrite-binary.sh,FAIL,372,3,5,8,8
full-sley-fd46d208-wave-1,t4039-diff-assume-unchanged.sh,t4039-diff-assume-unchanged.sh,FAIL,426,1,3,4,4
full-sley-fd46d208-wave-1,t4047-diff-dirstat.sh,t4047-diff-dirstat.sh,PASS,2479,41,0,41,41
full-sley-fd46d208-wave-1,t4055-diff-context.sh,t4055-diff-context.sh,PASS,579,11,0,11,11
full-sley-fd46d208-wave-1,t4063-diff-blobs.sh,t4063-diff-blobs.sh,PASS,476,18,0,18,18
full-sley-fd46d208-wave-1,t4071-diff-minimal.sh,t4071-diff-minimal.sh,PASS,287,1,0,1,1
full-sley-fd46d208-wave-1,t4104-apply-boundary.sh,t4104-apply-boundary.sh,PASS,1159,24,0,24,24
full-sley-fd46d208-wave-1,t4112-apply-renames.sh,t4112-apply-renames.sh,PASS,332,2,0,2,2
full-sley-fd46d208-wave-1,t4120-apply-popt.sh,t4120-apply-popt.sh,PASS,561,12,0,12,12
full-sley-fd46d208-wave-1,t4128-apply-root.sh,t4128-apply-root.sh,PASS,800,12,0,12,12
full-sley-fd46d208-wave-1,t4136-apply-check.sh,t4136-apply-check.sh,PASS,423,6,0,6,6
full-sley-fd46d208-wave-1,t4153-am-resume-override-opts.sh,t4153-am-resume-override-opts.sh,PASS,1453,6,0,6,6
full-sley-fd46d208-wave-1,t4207-log-decoration-colors.sh,t4207-log-decoration-colors.sh,FAIL,1625,1,3,4,4
full-sley-fd46d208-wave-1,t4215-log-skewed-merges.sh,t4215-log-skewed-merges.sh,FAIL,5679,10,5,15,15
full-sley-fd46d208-wave-1,t5000-tar-tree.sh,t5000-tar-tree.sh,FAIL,2494,87,3,90,90
full-sley-fd46d208-wave-1,t5301-sliding-window.sh,t5301-sliding-window.sh,PASS,614,6,0,6,6
full-sley-fd46d208-wave-1,t5309-pack-delta-cycles.sh,t5309-pack-delta-cycles.sh,PASS,725,7,0,7,7
full-sley-fd46d208-wave-1,t5317-pack-objects-filter-objects.sh,t5317-pack-objects-filter-objects.sh,PASS,2188,38,0,38,38
full-sley-fd46d208-wave-1,t5325-reverse-index.sh,t5325-reverse-index.sh,PASS,1186,16,0,16,16
full-sley-fd46d208-wave-1,t5333-pseudo-merge-bitmaps.sh,t5333-pseudo-merge-bitmaps.sh,PASS,9400,24,0,24,24
full-sley-fd46d208-wave-1,t5404-tracking-branches.sh,t5404-tracking-branches.sh,PASS,989,7,0,7,7
full-sley-fd46d208-wave-1,t5500-fetch-pack.sh,t5500-fetch-pack.sh,PASS,21659,378,0,378,378
full-sley-fd46d208-wave-1,t5509-fetch-push-namespaces.sh,t5509-fetch-push-namespaces.sh,PASS,1210,15,0,15,15
full-sley-fd46d208-wave-1,t5517-push-mirror.sh,t5517-push-mirror.sh,PASS,2554,13,0,13,13
full-sley-fd46d208-wave-1,t5525-fetch-tagopt.sh,t5525-fetch-tagopt.sh,PASS,585,5,0,5,5
full-sley-fd46d208-wave-1,t5533-push-cas.sh,t5533-push-cas.sh,PASS,7631,23,0,23,23
full-sley-fd46d208-wave-1,t5545-push-options.sh,t5545-push-options.sh,PASS,10631,13,0,13,13
full-sley-fd46d208-wave-1,t5571-pre-push-hook.sh,t5571-pre-push-hook.sh,PASS,2946,11,0,11,11
full-sley-fd46d208-wave-1,t5601-clone.sh,t5601-clone.sh,PASS,14605,115,0,115,115
full-sley-fd46d208-wave-1,t5610-clone-detached.sh,t5610-clone-detached.sh,FAIL,758,13,0,13,13
full-sley-fd46d208-wave-1,t5618-alternate-refs.sh,t5618-alternate-refs.sh,FAIL,474,2,4,6,6
full-sley-fd46d208-wave-1,t5704-protocol-violations.sh,t5704-protocol-violations.sh,PASS,400,3,0,3,3
full-sley-fd46d208-wave-1,t5810-proto-disable-local.sh,t5810-proto-disable-local.sh,PASS,1350,54,0,54,54
full-sley-fd46d208-wave-1,t6001-rev-list-graft.sh,t6001-rev-list-graft.sh,PASS,778,14,0,14,14
full-sley-fd46d208-wave-1,t6009-rev-list-parent.sh,t6009-rev-list-parent.sh,FAIL,2265,9,6,15,15
full-sley-fd46d208-wave-1,t6018-rev-list-glob.sh,t6018-rev-list-glob.sh,PASS,2505,91,4,95,95
full-sley-fd46d208-wave-1,t6050-replace.sh,t6050-replace.sh,PASS,3340,37,0,37,37
full-sley-fd46d208-wave-1,t6113-rev-list-bitmap-filters.sh,t6113-rev-list-bitmap-filters.sh,PASS,1174,14,0,14,14
full-sley-fd46d208-wave-1,t6134-pathspec-in-submodule.sh,t6134-pathspec-in-submodule.sh,FAIL,416,2,1,3,3
full-sley-fd46d208-wave-1,t6400-merge-df.sh,t6400-merge-df.sh,PASS,1111,7,0,7,7
full-sley-fd46d208-wave-1,t6408-merge-up-to-date.sh,t6408-merge-up-to-date.sh,PASS,654,8,0,8,8
full-sley-fd46d208-wave-1,t6417-merge-ours-theirs.sh,t6417-merge-ours-theirs.sh,FAIL,799,5,2,7,7
full-sley-fd46d208-wave-1,t6426-merge-skip-unneeded-updates.sh,t6426-merge-skip-unneeded-updates.sh,PASS,3500,13,0,13,13
full-sley-fd46d208-wave-1,t6434-merge-recursive-rename-options.sh,t6434-merge-recursive-rename-options.sh,PASS,2342,27,0,27,27
full-sley-fd46d208-wave-1,t6600-test-reach.sh,t6600-test-reach.sh,FAIL,10211,44,9,53,53
full-sley-fd46d208-wave-1,t7007-show.sh,t7007-show.sh,FAIL,1143,10,8,18,18
full-sley-fd46d208-wave-1,t7061-wtstatus-ignore.sh,t7061-wtstatus-ignore.sh,PASS,1087,25,0,25,25
full-sley-fd46d208-wave-1,t7105-reset-patch.sh,t7105-reset-patch.sh,FAIL,1136,6,7,13,13
full-sley-fd46d208-wave-1,t7300-clean.sh,t7300-clean.sh,PASS,2282,53,2,55,55
full-sley-fd46d208-wave-1,t7408-submodule-reference.sh,t7408-submodule-reference.sh,FAIL,2313,15,1,16,16
full-sley-fd46d208-wave-1,t7418-submodule-sparse-gitmodules.sh,t7418-submodule-sparse-gitmodules.sh,PASS,1091,9,0,9,9
full-sley-fd46d208-wave-1,t7426-submodule-get-default-remote.sh,t7426-submodule-get-default-remote.sh,FAIL,1016,4,11,15,15
full-sley-fd46d208-wave-1,t7506-status-submodule.sh,t7506-status-submodule.sh,FAIL,2310,38,2,40,40
full-sley-fd46d208-wave-1,t7514-commit-patch.sh,t7514-commit-patch.sh,PASS,478,3,0,3,3
full-sley-fd46d208-wave-1,t7524-commit-summary.sh,t7524-commit-summary.sh,PASS,407,2,0,2,2
full-sley-fd46d208-wave-1,t7604-merge-custom-message.sh,t7604-merge-custom-message.sh,PASS,706,8,0,8,8
full-sley-fd46d208-wave-1,t7612-merge-verify-signatures.sh,t7612-merge-verify-signatures.sh,PASS,365,16,0,16,16
full-sley-fd46d208-wave-1,t7800-difftool.sh,t7800-difftool.sh,FAIL,7820,92,3,95,95
full-sley-fd46d208-wave-1,t7817-grep-sparse-checkout.sh,t7817-grep-sparse-checkout.sh,FAIL,788,5,3,8,8
full-sley-fd46d208-wave-1,t8007-cat-file-textconv.sh,t8007-cat-file-textconv.sh,PASS,859,15,0,15,15
full-sley-fd46d208-wave-1,t8015-blame-diff-algorithm.sh,t8015-blame-diff-algorithm.sh,FAIL,500,3,4,7,7
full-sley-fd46d208-wave-1,t9302-fast-import-unpack-limit.sh,t9302-fast-import-unpack-limit.sh,PASS,1459,3,0,3,3
full-sley-fd46d208-wave-1,t9901-git-web--browse.sh,t9901-git-web--browse.sh,FAIL,360,0,5,5,5
full-sley-fd46d208-wave-2,t0001-init.sh,init,PASS,4918,103,0,103,103
full-sley-fd46d208-wave-2,t0009-git-dir-validation.sh,t0009-git-dir-validation.sh,PASS,597,6,0,6,6
full-sley-fd46d208-wave-2,t0020-crlf.sh,t0020-crlf.sh,PASS,1755,36,0,36,36
full-sley-fd46d208-wave-2,t0028-working-tree-encoding.sh,t0028-working-tree-encoding.sh,PASS,1914,22,0,22,22
full-sley-fd46d208-wave-2,t0041-usage.sh,t0041-usage.sh,FAIL,666,10,6,16,16
full-sley-fd46d208-wave-2,t0062-revision-walking.sh,t0062-revision-walking.sh,PASS,419,2,0,2,2
full-sley-fd46d208-wave-2,t0090-cache-tree.sh,t0090-cache-tree.sh,PASS,3365,23,0,23,23
full-sley-fd46d208-wave-2,t0202-gettext-perl.sh,t0202-gettext-perl.sh,PASS,452,1,0,1,1
full-sley-fd46d208-wave-2,t0301-credential-cache.sh,t0301-credential-cache.sh,PASS,6570,52,0,52,52
full-sley-fd46d208-wave-2,t0601-reffiles-pack-refs.sh,t0601-reffiles-pack-refs.sh,PASS,5866,47,0,47,47
full-sley-fd46d208-wave-2,t1001-read-tree-m-2way.sh,t1001-read-tree-m-2way.sh,FAIL,3080,26,3,29,29
full-sley-fd46d208-wave-2,t1009-read-tree-new-index.sh,t1009-read-tree-new-index.sh,PASS,413,3,0,3,3
full-sley-fd46d208-wave-2,t1020-subdirectory.sh,t1020-subdirectory.sh,PASS,1319,15,0,15,15
full-sley-fd46d208-wave-2,t1100-commit-tree-options.sh,t1100-commit-tree-options.sh,PASS,504,5,0,5,5
full-sley-fd46d208-wave-2,t1307-config-blob.sh,t1307-config-blob.sh,PASS,603,13,0,13,13
full-sley-fd46d208-wave-2,t1402-check-ref-format.sh,t1402-check-ref-format.sh,PASS,1385,99,0,99,99
full-sley-fd46d208-wave-2,t1410-reflog.sh,t1410-reflog.sh,FAIL,5108,41,0,41,41
full-sley-fd46d208-wave-2,t1418-reflog-exists.sh,t1418-reflog-exists.sh,FAIL,415,3,3,6,6
full-sley-fd46d208-wave-2,t1451-fsck-buffer.sh,t1451-fsck-buffer.sh,PASS,1496,72,0,72,72
full-sley-fd46d208-wave-2,t1503-rev-parse-verify.sh,t1503-rev-parse-verify.sh,PASS,955,12,0,12,12
full-sley-fd46d208-wave-2,t1511-rev-parse-caret.sh,t1511-rev-parse-caret.sh,FAIL,1017,11,6,17,17
full-sley-fd46d208-wave-2,t1700-split-index.sh,t1700-split-index.sh,PASS,2660,29,0,29,29
full-sley-fd46d208-wave-2,t2004-checkout-cache-temp.sh,t2004-checkout-cache-temp.sh,PASS,1172,23,0,23,23
full-sley-fd46d208-wave-2,t2012-checkout-last.sh,t2012-checkout-last.sh,PASS,2741,22,0,22,22
full-sley-fd46d208-wave-2,t2020-checkout-detach.sh,t2020-checkout-detach.sh,PASS,2454,26,0,26,26
full-sley-fd46d208-wave-2,t2030-unresolve-info.sh,t2030-unresolve-info.sh,PASS,3669,14,0,14,14
full-sley-fd46d208-wave-2,t2082-parallel-checkout-attributes.sh,t2082-parallel-checkout-attributes.sh,FAIL,1653,4,1,5,5
full-sley-fd46d208-wave-2,t2107-update-index-basic.sh,t2107-update-index-basic.sh,PASS,912,10,0,10,10
full-sley-fd46d208-wave-2,t2206-add-submodule-ignored.sh,t2206-add-submodule-ignored.sh,FAIL,1161,5,3,8,8
full-sley-fd46d208-wave-2,t2406-worktree-repair.sh,t2406-worktree-repair.sh,PASS,2234,24,0,24,24
full-sley-fd46d208-wave-2,t3004-ls-files-basic.sh,t3004-ls-files-basic.sh,FAIL,459,4,2,6,6
full-sley-fd46d208-wave-2,t3012-ls-files-dedup.sh,t3012-ls-files-dedup.sh,FAIL,625,1,2,3,3
full-sley-fd46d208-wave-2,t3101-ls-tree-dirname.sh,t3101-ls-tree-dirname.sh,PASS,874,19,0,19,19
full-sley-fd46d208-wave-2,t3203-branch-output.sh,t3203-branch-output.sh,PASS,1827,41,0,41,41
full-sley-fd46d208-wave-2,t3302-notes-index-expensive.sh,t3302-notes-index-expensive.sh,PASS,3890,12,0,12,12
full-sley-fd46d208-wave-2,t3311-notes-merge-fanout.sh,t3311-notes-merge-fanout.sh,PASS,19239,24,0,24,24
full-sley-fd46d208-wave-2,t3405-rebase-malformed.sh,t3405-rebase-malformed.sh,PASS,1120,5,0,5,5
full-sley-fd46d208-wave-2,t3416-rebase-onto-threedots.sh,t3416-rebase-onto-threedots.sh,PASS,2910,18,0,18,18
full-sley-fd46d208-wave-2,t3424-rebase-empty.sh,t3424-rebase-empty.sh,PASS,2568,19,1,20,20
full-sley-fd46d208-wave-2,t3432-rebase-fast-forward.sh,t3432-rebase-fast-forward.sh,PASS,31854,219,6,225,225
full-sley-fd46d208-wave-2,t3450-history.sh,t3450-history.sh,FAIL,380,0,2,2,2
full-sley-fd46d208-wave-2,t3505-cherry-pick-empty.sh,t3505-cherry-pick-empty.sh,PASS,1552,17,0,17,17
full-sley-fd46d208-wave-2,t3513-revert-submodule.sh,t3513-revert-submodule.sh,PASS,11859,12,2,14,14
full-sley-fd46d208-wave-2,t3702-add-edit.sh,t3702-add-edit.sh,FAIL,512,2,1,3,3
full-sley-fd46d208-wave-2,t3903-stash.sh,t3903-stash.sh,PASS,13932,143,2,145,145
full-sley-fd46d208-wave-2,t3920-crlf-messages.sh,t3920-crlf-messages.sh,PASS,1780,18,0,18,18
full-sley-fd46d208-wave-2,t4007-rename-3.sh,t4007-rename-3.sh,FAIL,645,11,2,13,13
full-sley-fd46d208-wave-2,t4015-diff-whitespace.sh,t4015-diff-whitespace.sh,FAIL,8583,131,5,136,136
full-sley-fd46d208-wave-2,t4024-diff-optimize-common.sh,t4024-diff-optimize-common.sh,PASS,902,2,0,2,2
full-sley-fd46d208-wave-2,t4032-diff-inter-hunk-context.sh,t4032-diff-inter-hunk-context.sh,PASS,1682,38,0,38,38
full-sley-fd46d208-wave-2,t4040-whitespace-status.sh,t4040-whitespace-status.sh,FAIL,828,7,4,11,11
full-sley-fd46d208-wave-2,t4048-diff-combined-binary.sh,t4048-diff-combined-binary.sh,FAIL,1330,4,10,14,14
full-sley-fd46d208-wave-2,t4056-diff-order.sh,t4056-diff-order.sh,PASS,1205,23,0,23,23
full-sley-fd46d208-wave-2,t4064-diff-oidfind.sh,t4064-diff-oidfind.sh,PASS,1423,10,0,10,10
full-sley-fd46d208-wave-2,t4072-diff-max-depth.sh,t4072-diff-max-depth.sh,FAIL,1985,76,0,76,76
full-sley-fd46d208-wave-2,t4105-apply-fuzz.sh,t4105-apply-fuzz.sh,FAIL,555,5,4,9,9
full-sley-fd46d208-wave-2,t4113-apply-ending.sh,t4113-apply-ending.sh,PASS,398,3,0,3,3
full-sley-fd46d208-wave-2,t4121-apply-diffs.sh,t4121-apply-diffs.sh,PASS,623,2,0,2,2
full-sley-fd46d208-wave-2,t4129-apply-samemode.sh,t4129-apply-samemode.sh,PASS,3830,23,0,23,23
full-sley-fd46d208-wave-2,t4137-apply-submodule.sh,t4137-apply-submodule.sh,PASS,20023,24,4,28,28
full-sley-fd46d208-wave-2,t4200-rerere.sh,t4200-rerere.sh,PASS,5471,36,0,36,36
full-sley-fd46d208-wave-2,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,PASS,1589,21,0,21,21
full-sley-fd46d208-wave-2,t4216-log-bloom.sh,t4216-log-bloom.sh,PASS,25951,165,0,165,165
full-sley-fd46d208-wave-2,t5001-archive-attr.sh,t5001-archive-attr.sh,PASS,1158,44,0,44,44
full-sley-fd46d208-wave-2,t5302-pack-index.sh,t5302-pack-index.sh,FAIL,13248,31,5,36,36
full-sley-fd46d208-wave-2,t5310-pack-bitmaps.sh,t5310-pack-bitmaps.sh,PASS,33237,237,0,237,237
full-sley-fd46d208-wave-2,t5318-commit-graph.sh,t5318-commit-graph.sh,FAIL,15170,103,7,110,110
full-sley-fd46d208-wave-2,t5326-multi-pack-bitmaps.sh,t5326-multi-pack-bitmaps.sh,FAIL,39096,352,5,357,357
full-sley-fd46d208-wave-2,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,PASS,3058,22,0,22,22
full-sley-fd46d208-wave-2,t5405-send-pack-rewind.sh,t5405-send-pack-rewind.sh,PASS,688,3,0,3,3
full-sley-fd46d208-wave-2,t5501-fetch-push-alternates.sh,t5501-fetch-push-alternates.sh,PASS,9417,3,0,3,3
full-sley-fd46d208-wave-2,t5510-fetch.sh,t5510-fetch.sh,FAIL,65914,208,22,230,230
full-sley-fd46d208-wave-2,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,PASS,439,3,0,3,3
full-sley-fd46d208-wave-2,t5526-fetch-submodules.sh,t5526-fetch-submodules.sh,PASS,19036,56,0,56,56
full-sley-fd46d208-wave-2,t5534-push-signed.sh,t5534-push-signed.sh,FAIL,2002,9,4,13,13
full-sley-fd46d208-wave-2,t5546-receive-limits.sh,t5546-receive-limits.sh,FAIL,687,14,3,17,17
full-sley-fd46d208-wave-2,t5572-pull-submodule.sh,t5572-pull-submodule.sh,FAIL,27400,58,11,69,69
full-sley-fd46d208-wave-2,t5602-clone-remote-exec.sh,t5602-clone-remote-exec.sh,PASS,519,3,0,3,3
full-sley-fd46d208-wave-2,t5611-clone-config.sh,t5611-clone-config.sh,PASS,860,13,0,13,13
full-sley-fd46d208-wave-2,t5619-clone-local-ambiguous-transport.sh,t5619-clone-local-ambiguous-transport.sh,FAIL,948,0,2,2,2
full-sley-fd46d208-wave-2,t5705-session-id-in-capabilities.sh,t5705-session-id-in-capabilities.sh,PASS,1639,17,0,17,17
full-sley-fd46d208-wave-2,t5811-proto-disable-git.sh,t5811-proto-disable-git.sh,PASS,973,26,0,26,26
full-sley-fd46d208-wave-2,t6002-rev-list-bisect.sh,t6002-rev-list-bisect.sh,PASS,3435,53,0,53,53
full-sley-fd46d208-wave-2,t6010-merge-base.sh,t6010-merge-base.sh,PASS,2805,12,0,12,12
full-sley-fd46d208-wave-2,t6019-rev-list-ancestry-path.sh,t6019-rev-list-ancestry-path.sh,FAIL,1068,11,7,18,18
full-sley-fd46d208-wave-2,t6060-merge-index.sh,t6060-merge-index.sh,PASS,638,7,0,7,7
full-sley-fd46d208-wave-2,t6114-keep-packs.sh,t6114-keep-packs.sh,PASS,503,3,0,3,3
full-sley-fd46d208-wave-2,t6135-pathspec-with-attrs.sh,t6135-pathspec-with-attrs.sh,FAIL,1269,30,7,37,37
full-sley-fd46d208-wave-2,t6401-merge-criss-cross.sh,t6401-merge-criss-cross.sh,PASS,468,4,0,4,4
full-sley-fd46d208-wave-2,t6409-merge-subtree.sh,t6409-merge-subtree.sh,FAIL,853,7,5,12,12
full-sley-fd46d208-wave-2,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,FAIL,1130,4,7,11,11
full-sley-fd46d208-wave-2,t6427-diff3-conflict-markers.sh,t6427-diff3-conflict-markers.sh,PASS,1324,9,0,9,9
full-sley-fd46d208-wave-2,t6435-merge-sparse.sh,t6435-merge-sparse.sh,PASS,451,6,0,6,6
full-sley-fd46d208-wave-2,t6601-path-walk.sh,t6601-path-walk.sh,PASS,4314,36,0,36,36
full-sley-fd46d208-wave-2,t7008-filter-branch-null-sha1.sh,t7008-filter-branch-null-sha1.sh,FAIL,1613,3,3,6,6
full-sley-fd46d208-wave-2,t7062-wtstatus-ignorecase.sh,t7062-wtstatus-ignorecase.sh,PASS,309,1,0,1,1
full-sley-fd46d208-wave-2,t7106-reset-unborn-branch.sh,t7106-reset-unborn-branch.sh,FAIL,454,5,2,7,7
full-sley-fd46d208-wave-2,t7301-clean-interactive.sh,t7301-clean-interactive.sh,PASS,672,23,0,23,23
full-sley-fd46d208-wave-2,t7409-submodule-detached-work-tree.sh,t7409-submodule-detached-work-tree.sh,PASS,865,3,0,3,3
full-sley-fd46d208-wave-2,t7419-submodule-set-branch.sh,t7419-submodule-set-branch.sh,PASS,1032,9,0,9,9
full-sley-fd46d208-wave-2,t7450-bad-git-dotfiles.sh,t7450-bad-git-dotfiles.sh,FAIL,2622,47,3,50,50
full-sley-fd46d208-wave-2,t7507-commit-verbose.sh,t7507-commit-verbose.sh,PASS,2480,45,0,45,45
full-sley-fd46d208-wave-2,t7515-status-symlinks.sh,t7515-status-symlinks.sh,PASS,477,3,0,3,3
full-sley-fd46d208-wave-2,t7525-status-rename.sh,t7525-status-rename.sh,PASS,676,15,0,15,15
full-sley-fd46d208-wave-2,t7605-merge-resolve.sh,t7605-merge-resolve.sh,PASS,1356,4,0,4,4
full-sley-fd46d208-wave-2,t7614-merge-signoff.sh,t7614-merge-signoff.sh,PASS,1202,4,0,4,4
full-sley-fd46d208-wave-2,t7810-grep.sh,t7810-grep.sh,PASS,7199,264,0,264,264
full-sley-fd46d208-wave-2,t7900-maintenance.sh,t7900-maintenance.sh,FAIL,9595,71,4,75,75
full-sley-fd46d208-wave-2,t8008-blame-formats.sh,t8008-blame-formats.sh,PASS,509,5,0,5,5
full-sley-fd46d208-wave-2,t8020-last-modified.sh,t8020-last-modified.sh,PASS,2250,28,0,28,28
full-sley-fd46d208-wave-2,t9303-fast-import-compression.sh,t9303-fast-import-compression.sh,FAIL,794,8,8,16,16
full-sley-fd46d208-wave-2,t9902-completion.sh,t9902-completion.sh,FAIL,11192,258,5,263,263
full-sley-fd46d208-wave-3,t0002-gitfile.sh,t0002-gitfile.sh,PASS,741,14,0,14,14
full-sley-fd46d208-wave-3,t0010-racy-git.sh,t0010-racy-git.sh,PASS,5563,10,0,10,10
full-sley-fd46d208-wave-3,t0021-conversion.sh,t0021-conversion.sh,FAIL,7184,42,1,43,43
full-sley-fd46d208-wave-3,t0029-core-unsetenvvars.sh,t0029-core-unsetenvvars.sh,SKIP,303,0,0,0,0
full-sley-fd46d208-wave-3,t0050-filesystem.sh,t0050-filesystem.sh,FAIL,1068,7,6,13,13
full-sley-fd46d208-wave-3,t0066-dir-iterator.sh,t0066-dir-iterator.sh,PASS,640,10,0,10,10
full-sley-fd46d208-wave-3,t0091-bugreport.sh,t0091-bugreport.sh,FAIL,619,9,4,13,13
