label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-sley-e8246fed-wave-1,t6426-merge-skip-unneeded-updates.sh,t6426-merge-skip-unneeded-updates.sh,PASS,3002,13,0,13,13
full-sley-e8246fed-wave-1,t6434-merge-recursive-rename-options.sh,t6434-merge-recursive-rename-options.sh,PASS,1983,27,0,27,27
full-sley-e8246fed-wave-1,t6600-test-reach.sh,t6600-test-reach.sh,FAIL,9563,44,9,53,53
full-sley-e8246fed-wave-1,t7007-show.sh,t7007-show.sh,FAIL,1097,10,8,18,18
full-sley-e8246fed-wave-1,t7061-wtstatus-ignore.sh,t7061-wtstatus-ignore.sh,PASS,1019,25,0,25,25
full-sley-e8246fed-wave-1,t7105-reset-patch.sh,t7105-reset-patch.sh,FAIL,962,6,7,13,13
full-sley-e8246fed-wave-1,t7300-clean.sh,t7300-clean.sh,PASS,1883,53,2,55,55
full-sley-e8246fed-wave-1,t7408-submodule-reference.sh,t7408-submodule-reference.sh,PASS,1955,16,0,16,16
full-sley-e8246fed-wave-1,t7418-submodule-sparse-gitmodules.sh,t7418-submodule-sparse-gitmodules.sh,PASS,847,9,0,9,9
full-sley-e8246fed-wave-1,t7426-submodule-get-default-remote.sh,t7426-submodule-get-default-remote.sh,FAIL,791,4,11,15,15
full-sley-e8246fed-wave-1,t7506-status-submodule.sh,t7506-status-submodule.sh,FAIL,1811,38,2,40,40
full-sley-e8246fed-wave-1,t7514-commit-patch.sh,t7514-commit-patch.sh,PASS,454,3,0,3,3
full-sley-e8246fed-wave-1,t7524-commit-summary.sh,t7524-commit-summary.sh,PASS,391,2,0,2,2
full-sley-e8246fed-wave-1,t7604-merge-custom-message.sh,t7604-merge-custom-message.sh,PASS,659,8,0,8,8
full-sley-e8246fed-wave-1,t7612-merge-verify-signatures.sh,t7612-merge-verify-signatures.sh,PASS,281,16,0,16,16
full-sley-e8246fed-wave-1,t7800-difftool.sh,t7800-difftool.sh,FAIL,6135,92,3,95,95
full-sley-e8246fed-wave-1,t7817-grep-sparse-checkout.sh,t7817-grep-sparse-checkout.sh,FAIL,642,5,3,8,8
full-sley-e8246fed-wave-1,t8007-cat-file-textconv.sh,t8007-cat-file-textconv.sh,PASS,634,15,0,15,15
full-sley-e8246fed-wave-1,t8015-blame-diff-algorithm.sh,t8015-blame-diff-algorithm.sh,FAIL,378,3,4,7,7
full-sley-e8246fed-wave-1,t9302-fast-import-unpack-limit.sh,t9302-fast-import-unpack-limit.sh,PASS,1365,3,0,3,3
full-sley-e8246fed-wave-1,t9901-git-web--browse.sh,t9901-git-web--browse.sh,FAIL,283,0,5,5,5
full-sley-e8246fed-wave-2,t0001-init.sh,init,PASS,4736,103,0,103,103
full-sley-e8246fed-wave-2,t0009-git-dir-validation.sh,t0009-git-dir-validation.sh,PASS,518,6,0,6,6
full-sley-e8246fed-wave-2,t0020-crlf.sh,t0020-crlf.sh,PASS,1759,36,0,36,36
full-sley-e8246fed-wave-2,t0028-working-tree-encoding.sh,t0028-working-tree-encoding.sh,PASS,1803,22,0,22,22
full-sley-e8246fed-wave-2,t0041-usage.sh,t0041-usage.sh,FAIL,614,10,6,16,16
full-sley-e8246fed-wave-2,t0062-revision-walking.sh,t0062-revision-walking.sh,PASS,348,2,0,2,2
full-sley-e8246fed-wave-2,t0090-cache-tree.sh,t0090-cache-tree.sh,PASS,3104,23,0,23,23
full-sley-e8246fed-wave-2,t0202-gettext-perl.sh,t0202-gettext-perl.sh,PASS,376,1,0,1,1
full-sley-e8246fed-wave-2,t0301-credential-cache.sh,t0301-credential-cache.sh,PASS,5571,52,0,52,52
full-sley-e8246fed-wave-2,t0601-reffiles-pack-refs.sh,t0601-reffiles-pack-refs.sh,PASS,5546,47,0,47,47
full-sley-e8246fed-wave-2,t1001-read-tree-m-2way.sh,t1001-read-tree-m-2way.sh,FAIL,2933,27,2,29,29
full-sley-e8246fed-wave-2,t1009-read-tree-new-index.sh,t1009-read-tree-new-index.sh,PASS,376,3,0,3,3
full-sley-e8246fed-wave-2,t1020-subdirectory.sh,t1020-subdirectory.sh,PASS,1185,15,0,15,15
full-sley-e8246fed-wave-2,t1100-commit-tree-options.sh,t1100-commit-tree-options.sh,PASS,405,5,0,5,5
full-sley-e8246fed-wave-2,t1307-config-blob.sh,t1307-config-blob.sh,PASS,597,13,0,13,13
full-sley-e8246fed-wave-2,t1402-check-ref-format.sh,t1402-check-ref-format.sh,PASS,1205,99,0,99,99
full-sley-e8246fed-wave-2,t1410-reflog.sh,t1410-reflog.sh,FAIL,4579,41,0,41,41
full-sley-e8246fed-wave-2,t1418-reflog-exists.sh,t1418-reflog-exists.sh,FAIL,377,3,3,6,6
full-sley-e8246fed-wave-2,t1451-fsck-buffer.sh,t1451-fsck-buffer.sh,PASS,1395,72,0,72,72
full-sley-e8246fed-wave-2,t1503-rev-parse-verify.sh,t1503-rev-parse-verify.sh,PASS,900,12,0,12,12
full-sley-e8246fed-wave-2,t1511-rev-parse-caret.sh,t1511-rev-parse-caret.sh,FAIL,896,11,6,17,17
full-sley-e8246fed-wave-2,t1700-split-index.sh,t1700-split-index.sh,PASS,2772,29,0,29,29
full-sley-e8246fed-wave-2,t2004-checkout-cache-temp.sh,t2004-checkout-cache-temp.sh,PASS,1128,23,0,23,23
full-sley-e8246fed-wave-2,t2012-checkout-last.sh,t2012-checkout-last.sh,PASS,2458,22,0,22,22
full-sley-e8246fed-wave-2,t2020-checkout-detach.sh,t2020-checkout-detach.sh,PASS,2315,26,0,26,26
full-sley-e8246fed-wave-2,t2030-unresolve-info.sh,t2030-unresolve-info.sh,PASS,3335,14,0,14,14
full-sley-e8246fed-wave-2,t2082-parallel-checkout-attributes.sh,t2082-parallel-checkout-attributes.sh,FAIL,1384,4,1,5,5
full-sley-e8246fed-wave-2,t2107-update-index-basic.sh,t2107-update-index-basic.sh,PASS,819,10,0,10,10
full-sley-e8246fed-wave-2,t2206-add-submodule-ignored.sh,t2206-add-submodule-ignored.sh,FAIL,1016,5,3,8,8
full-sley-e8246fed-wave-2,t2406-worktree-repair.sh,t2406-worktree-repair.sh,PASS,2011,24,0,24,24
full-sley-e8246fed-wave-2,t3004-ls-files-basic.sh,t3004-ls-files-basic.sh,FAIL,425,4,2,6,6
full-sley-e8246fed-wave-2,t3012-ls-files-dedup.sh,t3012-ls-files-dedup.sh,FAIL,640,1,2,3,3
full-sley-e8246fed-wave-2,t3101-ls-tree-dirname.sh,t3101-ls-tree-dirname.sh,PASS,725,19,0,19,19
full-sley-e8246fed-wave-2,t3203-branch-output.sh,t3203-branch-output.sh,PASS,1568,41,0,41,41
full-sley-e8246fed-wave-2,t3302-notes-index-expensive.sh,t3302-notes-index-expensive.sh,PASS,3336,12,0,12,12
full-sley-e8246fed-wave-2,t3311-notes-merge-fanout.sh,t3311-notes-merge-fanout.sh,PASS,17221,24,0,24,24
full-sley-e8246fed-wave-2,t3405-rebase-malformed.sh,t3405-rebase-malformed.sh,PASS,914,5,0,5,5
full-sley-e8246fed-wave-2,t3416-rebase-onto-threedots.sh,t3416-rebase-onto-threedots.sh,PASS,2561,18,0,18,18
full-sley-e8246fed-wave-2,t3424-rebase-empty.sh,t3424-rebase-empty.sh,PASS,2329,19,1,20,20
full-sley-e8246fed-wave-2,t3432-rebase-fast-forward.sh,t3432-rebase-fast-forward.sh,PASS,30210,219,6,225,225
full-sley-e8246fed-wave-2,t3450-history.sh,t3450-history.sh,FAIL,360,0,2,2,2
full-sley-e8246fed-wave-2,t3505-cherry-pick-empty.sh,t3505-cherry-pick-empty.sh,PASS,1471,17,0,17,17
full-sley-e8246fed-wave-2,t3513-revert-submodule.sh,t3513-revert-submodule.sh,PASS,11031,12,2,14,14
full-sley-e8246fed-wave-2,t3702-add-edit.sh,t3702-add-edit.sh,PASS,674,3,0,3,3
full-sley-e8246fed-wave-2,t3903-stash.sh,t3903-stash.sh,PASS,12866,143,2,145,145
full-sley-e8246fed-wave-2,t3920-crlf-messages.sh,t3920-crlf-messages.sh,PASS,1566,18,0,18,18
full-sley-e8246fed-wave-2,t4007-rename-3.sh,t4007-rename-3.sh,FAIL,568,11,2,13,13
full-sley-e8246fed-wave-2,t4015-diff-whitespace.sh,t4015-diff-whitespace.sh,FAIL,8393,131,5,136,136
full-sley-e8246fed-wave-2,t4024-diff-optimize-common.sh,t4024-diff-optimize-common.sh,PASS,746,2,0,2,2
full-sley-e8246fed-wave-2,t4032-diff-inter-hunk-context.sh,t4032-diff-inter-hunk-context.sh,PASS,1671,38,0,38,38
full-sley-e8246fed-wave-2,t4040-whitespace-status.sh,t4040-whitespace-status.sh,FAIL,738,7,4,11,11
full-sley-e8246fed-wave-2,t4048-diff-combined-binary.sh,t4048-diff-combined-binary.sh,FAIL,1222,4,10,14,14
full-sley-e8246fed-wave-2,t4056-diff-order.sh,t4056-diff-order.sh,PASS,1209,23,0,23,23
full-sley-e8246fed-wave-2,t4064-diff-oidfind.sh,t4064-diff-oidfind.sh,PASS,1484,10,0,10,10
full-sley-e8246fed-wave-2,t4072-diff-max-depth.sh,t4072-diff-max-depth.sh,FAIL,1599,76,0,76,76
full-sley-e8246fed-wave-2,t4105-apply-fuzz.sh,t4105-apply-fuzz.sh,FAIL,511,5,4,9,9
full-sley-e8246fed-wave-2,t4113-apply-ending.sh,t4113-apply-ending.sh,PASS,352,3,0,3,3
full-sley-e8246fed-wave-2,t4121-apply-diffs.sh,t4121-apply-diffs.sh,PASS,480,2,0,2,2
full-sley-e8246fed-wave-2,t4129-apply-samemode.sh,t4129-apply-samemode.sh,PASS,3657,23,0,23,23
full-sley-e8246fed-wave-2,t4137-apply-submodule.sh,t4137-apply-submodule.sh,PASS,18700,24,4,28,28
full-sley-e8246fed-wave-2,t4200-rerere.sh,t4200-rerere.sh,PASS,5143,36,0,36,36
full-sley-e8246fed-wave-2,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,PASS,1526,21,0,21,21
full-sley-e8246fed-wave-2,t4216-log-bloom.sh,t4216-log-bloom.sh,PASS,24017,165,0,165,165
full-sley-e8246fed-wave-2,t5001-archive-attr.sh,t5001-archive-attr.sh,PASS,966,44,0,44,44
full-sley-e8246fed-wave-2,t5302-pack-index.sh,t5302-pack-index.sh,FAIL,12068,31,5,36,36
full-sley-e8246fed-wave-2,t5310-pack-bitmaps.sh,t5310-pack-bitmaps.sh,PASS,29173,237,0,237,237
full-sley-e8246fed-wave-2,t5318-commit-graph.sh,t5318-commit-graph.sh,FAIL,13108,103,7,110,110
full-sley-e8246fed-wave-2,t5326-multi-pack-bitmaps.sh,t5326-multi-pack-bitmaps.sh,FAIL,37219,352,5,357,357
full-sley-e8246fed-wave-2,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,PASS,2809,22,0,22,22
full-sley-e8246fed-wave-2,t5405-send-pack-rewind.sh,t5405-send-pack-rewind.sh,PASS,595,3,0,3,3
full-sley-e8246fed-wave-2,t5501-fetch-push-alternates.sh,t5501-fetch-push-alternates.sh,PASS,7476,3,0,3,3
full-sley-e8246fed-wave-2,t5510-fetch.sh,t5510-fetch.sh,FAIL,58194,224,6,230,230
full-sley-e8246fed-wave-2,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,PASS,404,3,0,3,3
full-sley-e8246fed-wave-2,t5526-fetch-submodules.sh,t5526-fetch-submodules.sh,PASS,17748,56,0,56,56
full-sley-e8246fed-wave-2,t5534-push-signed.sh,t5534-push-signed.sh,FAIL,1557,9,4,13,13
full-sley-e8246fed-wave-2,t5546-receive-limits.sh,t5546-receive-limits.sh,FAIL,577,14,3,17,17
full-sley-e8246fed-wave-2,t5572-pull-submodule.sh,t5572-pull-submodule.sh,FAIL,27144,58,11,69,69
full-sley-e8246fed-wave-2,t5602-clone-remote-exec.sh,t5602-clone-remote-exec.sh,PASS,443,3,0,3,3
full-sley-e8246fed-wave-2,t5611-clone-config.sh,t5611-clone-config.sh,PASS,812,13,0,13,13
full-sley-e8246fed-wave-2,t5619-clone-local-ambiguous-transport.sh,t5619-clone-local-ambiguous-transport.sh,FAIL,867,0,2,2,2
full-sley-e8246fed-wave-2,t5705-session-id-in-capabilities.sh,t5705-session-id-in-capabilities.sh,PASS,1727,17,0,17,17
full-sley-e8246fed-wave-2,t5811-proto-disable-git.sh,t5811-proto-disable-git.sh,PASS,910,26,0,26,26
