label,script,command,result,ok,notok,total
full-sley-5029c71f-wave-3,t2100-update-cache-badpath.sh,t2100-update-cache-badpath.sh,FAIL,1,4,5
full-sley-5029c71f-wave-3,t2108-update-index-refresh-racy.sh,t2108-update-index-refresh-racy.sh,PASS,6,0,6
full-sley-5029c71f-wave-3,t2300-cd-to-toplevel.sh,t2300-cd-to-toplevel.sh,FAIL,0,5,5
full-sley-5029c71f-wave-3,t2407-worktree-heads.sh,t2407-worktree-heads.sh,PASS,12,0,12
full-sley-5029c71f-wave-3,t3005-ls-files-relative.sh,t3005-ls-files-relative.sh,PASS,4,0,4
full-sley-5029c71f-wave-3,t3013-ls-files-format.sh,t3013-ls-files-format.sh,PASS,20,0,20
full-sley-5029c71f-wave-3,t3102-ls-tree-wildcards.sh,t3102-ls-tree-wildcards.sh,PASS,3,1,4
full-sley-5029c71f-wave-3,t3204-branch-name-interpretation.sh,t3204-branch-name-interpretation.sh,PASS,16,0,16
full-sley-5029c71f-wave-3,t3303-notes-subtrees.sh,t3303-notes-subtrees.sh,PASS,23,0,23
full-sley-5029c71f-wave-3,t3320-notes-merge-worktrees.sh,t3320-notes-merge-worktrees.sh,PASS,9,0,9
full-sley-5029c71f-wave-3,t3406-rebase-message.sh,t3406-rebase-message.sh,PASS,32,0,32
full-sley-5029c71f-wave-3,t3417-rebase-whitespace-fix.sh,t3417-rebase-whitespace-fix.sh,FAIL,0,4,4
full-sley-5029c71f-wave-3,t3425-rebase-topology-merges.sh,t3425-rebase-topology-merges.sh,PASS,13,0,13
full-sley-5029c71f-wave-3,t3433-rebase-across-mode-change.sh,t3433-rebase-across-mode-change.sh,PASS,4,0,4
full-sley-5029c71f-wave-3,t3451-history-reword.sh,t3451-history-reword.sh,PASS,14,0,14
full-sley-5029c71f-wave-3,t3506-cherry-pick-ff.sh,t3506-cherry-pick-ff.sh,PASS,11,0,11
full-sley-5029c71f-wave-3,t3514-cherry-pick-revert-gpg.sh,t3514-cherry-pick-revert-gpg.sh,SKIP,0,0,0
full-sley-5029c71f-wave-3,t3703-add-magic-pathspec.sh,t3703-add-magic-pathspec.sh,FAIL,4,2,6
full-sley-5029c71f-wave-3,t3904-stash-patch.sh,t3904-stash-patch.sh,FAIL,4,6,10
full-sley-5029c71f-wave-3,t4000-diff-format.sh,t4000-diff-format.sh,FAIL,35,6,41
full-sley-5029c71f-wave-3,t4008-diff-break-rewrite.sh,t4008-diff-break-rewrite.sh,FAIL,10,4,14
full-sley-5029c71f-wave-3,t4016-diff-quote.sh,t4016-diff-quote.sh,PASS,5,0,5
full-sley-5029c71f-wave-3,t4025-hunk-header.sh,t4025-hunk-header.sh,PASS,2,0,2
full-sley-5029c71f-wave-3,t4033-diff-patience.sh,t4033-diff-patience.sh,FAIL,9,2,11
full-sley-5029c71f-wave-3,t4041-diff-submodule-option.sh,t4041-diff-submodule-option.sh,PASS,47,0,47
full-sley-5029c71f-wave-3,t4049-diff-stat-count.sh,t4049-diff-stat-count.sh,PASS,4,0,4
full-sley-5029c71f-wave-3,t4057-diff-combined-paths.sh,t4057-diff-combined-paths.sh,PASS,4,0,4
full-sley-5029c71f-wave-3,t4065-diff-anchored.sh,t4065-diff-anchored.sh,PASS,7,0,7
full-sley-5029c71f-wave-3,t4073-diff-stat-name-width.sh,t4073-diff-stat-name-width.sh,PASS,6,0,6
full-sley-5029c71f-wave-3,t4106-apply-stdin.sh,t4106-apply-stdin.sh,FAIL,1,2,3
full-sley-5029c71f-wave-3,t4114-apply-typechange.sh,t4114-apply-typechange.sh,PASS,12,0,12
full-sley-5029c71f-wave-3,t4122-apply-symlink-inside.sh,t4122-apply-symlink-inside.sh,FAIL,6,1,7
full-sley-5029c71f-wave-3,t4130-apply-criss-cross-rename.sh,t4130-apply-criss-cross-rename.sh,FAIL,5,2,7
full-sley-5029c71f-wave-3,t4138-apply-ws-expansion.sh,t4138-apply-ws-expansion.sh,PASS,5,0,5
full-sley-5029c71f-wave-3,t4201-shortlog.sh,t4201-shortlog.sh,PASS,32,0,32
full-sley-5029c71f-wave-3,t4209-log-pickaxe.sh,t4209-log-pickaxe.sh,FAIL,45,3,48
full-sley-5029c71f-wave-3,t4217-log-limit.sh,t4217-log-limit.sh,FAIL,1,2,3
full-sley-5029c71f-wave-3,t5002-archive-attr-pattern.sh,t5002-archive-attr-pattern.sh,PASS,19,0,19
full-sley-5029c71f-wave-3,t5303-pack-corruption-resilience.sh,t5303-pack-corruption-resilience.sh,PASS,36,0,36
full-sley-5029c71f-wave-3,t5311-pack-bitmaps-shallow.sh,t5311-pack-bitmaps-shallow.sh,PASS,6,0,6
full-sley-5029c71f-wave-3,t5319-multi-pack-index.sh,t5319-multi-pack-index.sh,PASS,98,0,98
full-sley-5029c71f-wave-3,t5327-multi-pack-bitmaps-rev.sh,t5327-multi-pack-bitmaps-rev.sh,PASS,314,0,314
full-sley-5029c71f-wave-3,t5335-compact-multi-pack-index.sh,t5335-compact-multi-pack-index.sh,FAIL,10,4,14
full-sley-5029c71f-wave-3,t5406-remote-rejects.sh,t5406-remote-rejects.sh,PASS,3,0,3
full-sley-5029c71f-wave-3,t5502-quickfetch.sh,t5502-quickfetch.sh,FAIL,2,5,7
full-sley-5029c71f-wave-3,t5511-refspec.sh,t5511-refspec.sh,PASS,47,0,47
full-sley-5029c71f-wave-3,t5519-push-alternates.sh,t5519-push-alternates.sh,PASS,8,0,8
full-sley-5029c71f-wave-3,t5527-fetch-odd-refs.sh,t5527-fetch-odd-refs.sh,PASS,5,0,5
full-sley-5029c71f-wave-3,t5535-fetch-push-symref.sh,t5535-fetch-push-symref.sh,PASS,3,0,3
full-sley-5029c71f-wave-3,t5547-push-quarantine.sh,t5547-push-quarantine.sh,PASS,6,0,6
full-sley-5029c71f-wave-3,t5573-pull-verify-signatures.sh,t5573-pull-verify-signatures.sh,PASS,16,0,16
full-sley-5029c71f-wave-3,t5603-clone-dirname.sh,t5603-clone-dirname.sh,PASS,47,0,47
full-sley-5029c71f-wave-3,t5612-clone-refspec.sh,t5612-clone-refspec.sh,PASS,13,0,13
full-sley-5029c71f-wave-3,t5620-backfill.sh,t5620-backfill.sh,FAIL,4,22,26
full-sley-5029c71f-wave-3,t5710-promisor-remote-capability.sh,t5710-promisor-remote-capability.sh,FAIL,3,21,24
full-sley-5029c71f-wave-3,t5812-proto-disable-http.sh,t5812-proto-disable-http.sh,FAIL,28,1,29
full-sley-5029c71f-wave-3,t6003-rev-list-topo-order.sh,t6003-rev-list-topo-order.sh,PASS,36,0,36
full-sley-5029c71f-wave-3,t6011-rev-list-with-bad-commit.sh,t6011-rev-list-with-bad-commit.sh,FAIL,3,3,6
full-sley-5029c71f-wave-3,t6020-bundle-misc.sh,t6020-bundle-misc.sh,FAIL,27,10,37
full-sley-5029c71f-wave-3,t6100-rev-list-in-order.sh,t6100-rev-list-in-order.sh,PASS,3,0,3
full-sley-5029c71f-wave-3,t6115-rev-list-du.sh,t6115-rev-list-du.sh,PASS,17,0,17
full-sley-5029c71f-wave-3,t6136-pathspec-in-bare.sh,t6136-pathspec-in-bare.sh,FAIL,1,2,3
full-sley-5029c71f-wave-3,t6402-merge-rename.sh,t6402-merge-rename.sh,PASS,46,0,46
full-sley-5029c71f-wave-3,t6411-merge-filemode.sh,t6411-merge-filemode.sh,FAIL,17,2,19
full-sley-5029c71f-wave-3,t6419-merge-ignorecase.sh,t6419-merge-ignorecase.sh,FAIL,1,1,2
full-sley-5029c71f-wave-3,t6428-merge-conflicts-sparse.sh,t6428-merge-conflicts-sparse.sh,FAIL,1,1,2
full-sley-5029c71f-wave-3,t6436-merge-overwrite.sh,t6436-merge-overwrite.sh,FAIL,12,6,18
full-sley-5029c71f-wave-3,t6700-tree-depth.sh,t6700-tree-depth.sh,FAIL,2,8,10
full-sley-5029c71f-wave-3,t7010-setup.sh,t7010-setup.sh,PASS,16,0,16
full-sley-5029c71f-wave-3,t7063-status-untracked-cache.sh,t7063-status-untracked-cache.sh,PASS,58,0,58
full-sley-5029c71f-wave-3,t7107-reset-pathspec-file.sh,t7107-reset-pathspec-file.sh,FAIL,1,10,11
full-sley-5029c71f-wave-3,t7400-submodule-basic.sh,t7400-submodule-basic.sh,FAIL,116,8,124
full-sley-5029c71f-wave-3,t7411-submodule-config.sh,t7411-submodule-config.sh,PASS,20,0,20
full-sley-5029c71f-wave-3,t7420-submodule-set-url.sh,t7420-submodule-set-url.sh,PASS,3,0,3
full-sley-5029c71f-wave-3,t7500-commit-template-squash-signoff.sh,t7500-commit-template-squash-signoff.sh,PASS,57,0,57
full-sley-5029c71f-wave-3,t7508-status.sh,t7508-status.sh,FAIL,119,7,126
full-sley-5029c71f-wave-3,t7516-commit-races.sh,t7516-commit-races.sh,FAIL,0,2,2
full-sley-5029c71f-wave-3,t7526-commit-pathspec-file.sh,t7526-commit-pathspec-file.sh,PASS,11,0,11
full-sley-5029c71f-wave-3,t7606-merge-custom.sh,t7606-merge-custom.sh,FAIL,2,2,4
full-sley-5029c71f-wave-3,t7615-diff-algo-with-mergy-operations.sh,t7615-diff-algo-with-mergy-operations.sh,FAIL,3,4,7
full-sley-5029c71f-wave-3,t7811-grep-open.sh,t7811-grep-open.sh,PASS,10,0,10
full-sley-5029c71f-wave-3,t8001-annotate.sh,t8001-annotate.sh,PASS,117,0,117
full-sley-5029c71f-wave-3,t8009-blame-vs-topicbranches.sh,t8009-blame-vs-topicbranches.sh,FAIL,1,1,2
full-sley-5029c71f-wave-3,t9002-column.sh,t9002-column.sh,PASS,16,0,16
full-sley-5029c71f-wave-3,t9304-fast-import-marks.sh,t9304-fast-import-marks.sh,FAIL,7,1,8
full-sley-5029c71f-wave-3,t9903-bash-prompt.sh,t9903-bash-prompt.sh,FAIL,54,13,67
full-sley-5029c71f-wave-4,t0003-attributes.sh,t0003-attributes.sh,PASS,55,0,55
full-sley-5029c71f-wave-4,t0012-help.sh,t0012-help.sh,PASS,181,0,181
full-sley-5029c71f-wave-4,t0022-crlf-rename.sh,t0022-crlf-rename.sh,PASS,2,0,2
full-sley-5029c71f-wave-4,t0030-stripspace.sh,t0030-stripspace.sh,PASS,30,0,30
full-sley-5029c71f-wave-4,t0051-windows-named-pipe.sh,t0051-windows-named-pipe.sh,SKIP,0,0,0
full-sley-5029c71f-wave-4,t0067-parse_pathspec_file.sh,t0067-parse_pathspec_file.sh,PASS,8,0,8
full-sley-5029c71f-wave-4,t0092-diagnose.sh,t0092-diagnose.sh,PASS,4,0,4
full-sley-5029c71f-wave-4,t0204-gettext-reencode-sanity.sh,t0204-gettext-reencode-sanity.sh,PASS,8,0,8
full-sley-5029c71f-wave-4,t0303-credential-external.sh,t0303-credential-external.sh,PASS,23,0,23
full-sley-5029c71f-wave-4,t0610-reftable-basics.sh,t0610-reftable-basics.sh,PASS,91,0,91
full-sley-5029c71f-wave-4,t1003-read-tree-prefix.sh,t1003-read-tree-prefix.sh,PASS,3,0,3
full-sley-5029c71f-wave-4,t1011-read-tree-sparse-checkout.sh,t1011-read-tree-sparse-checkout.sh,PASS,23,0,23
full-sley-5029c71f-wave-4,t1050-large.sh,t1050-large.sh,PASS,29,0,29
full-sley-5029c71f-wave-4,t1301-shared-repo.sh,t1301-shared-repo.sh,PASS,22,0,22
full-sley-5029c71f-wave-4,t1309-early-config.sh,t1309-early-config.sh,PASS,8,2,10
full-sley-5029c71f-wave-4,t1404-update-ref-errors.sh,t1404-update-ref-errors.sh,PASS,38,0,38
full-sley-5029c71f-wave-4,t1412-reflog-loop.sh,t1412-reflog-loop.sh,PASS,3,0,3
full-sley-5029c71f-wave-4,t1420-lost-found.sh,t1420-lost-found.sh,PASS,2,0,2
full-sley-5029c71f-wave-4,t1461-refs-list.sh,t1461-refs-list.sh,PASS,428,0,428
full-sley-5029c71f-wave-4,t1505-rev-parse-last.sh,t1505-rev-parse-last.sh,PASS,7,0,7
full-sley-5029c71f-wave-4,t1513-rev-parse-prefix.sh,t1513-rev-parse-prefix.sh,PASS,11,0,11
full-sley-5029c71f-wave-4,t1800-hook.sh,t1800-hook.sh,PASS,92,0,92
full-sley-5029c71f-wave-4,t2006-checkout-index-basic.sh,t2006-checkout-index-basic.sh,FAIL,7,2,9
full-sley-5029c71f-wave-4,t2014-checkout-switch.sh,t2014-checkout-switch.sh,PASS,4,0,4
full-sley-5029c71f-wave-4,t2022-checkout-paths.sh,t2022-checkout-paths.sh,FAIL,4,1,5
full-sley-5029c71f-wave-4,t2060-switch.sh,t2060-switch.sh,FAIL,10,6,16
full-sley-5029c71f-wave-4,t2101-update-index-reupdate.sh,t2101-update-index-reupdate.sh,PASS,7,0,7
full-sley-5029c71f-wave-4,t2200-add-update.sh,t2200-add-update.sh,FAIL,19,1,20
full-sley-5029c71f-wave-4,t2400-worktree-add.sh,t2400-worktree-add.sh,PASS,232,0,232
full-sley-5029c71f-wave-4,t2500-untracked-overwriting.sh,t2500-untracked-overwriting.sh,FAIL,4,6,10
full-sley-5029c71f-wave-4,t3006-ls-files-long.sh,t3006-ls-files-long.sh,PASS,3,0,3
full-sley-5029c71f-wave-4,t3020-ls-files-error-unmatch.sh,t3020-ls-files-error-unmatch.sh,PASS,3,0,3
full-sley-5029c71f-wave-4,t3103-ls-tree-misc.sh,ls-tree,PASS,10,0,10
full-sley-5029c71f-wave-4,t3205-branch-color.sh,t3205-branch-color.sh,PASS,4,0,4
full-sley-5029c71f-wave-4,t3304-notes-mixed.sh,t3304-notes-mixed.sh,PASS,6,0,6
full-sley-5029c71f-wave-4,t3321-notes-stripspace.sh,t3321-notes-stripspace.sh,PASS,27,0,27
full-sley-5029c71f-wave-4,t3407-rebase-abort.sh,t3407-rebase-abort.sh,PASS,17,0,17
full-sley-5029c71f-wave-4,t3418-rebase-continue.sh,t3418-rebase-continue.sh,PASS,30,0,30
full-sley-5029c71f-wave-4,t3426-rebase-submodule.sh,t3426-rebase-submodule.sh,FAIL,23,6,29
full-sley-5029c71f-wave-4,t3434-rebase-i18n.sh,t3434-rebase-i18n.sh,PASS,6,0,6
full-sley-5029c71f-wave-4,t3452-history-split.sh,t3452-history-split.sh,PASS,25,0,25
full-sley-5029c71f-wave-4,t3507-cherry-pick-conflict.sh,t3507-cherry-pick-conflict.sh,PASS,44,0,44
full-sley-5029c71f-wave-4,t3600-rm.sh,t3600-rm.sh,PASS,81,1,82
full-sley-5029c71f-wave-4,t3704-add-pathspec-file.sh,t3704-add-pathspec-file.sh,PASS,11,0,11
full-sley-5029c71f-wave-4,t3905-stash-include-untracked.sh,t3905-stash-include-untracked.sh,PASS,34,0,34
full-sley-5029c71f-wave-4,t4001-diff-rename.sh,t4001-diff-rename.sh,PASS,23,0,23
full-sley-5029c71f-wave-4,t4009-diff-rename-4.sh,t4009-diff-rename-4.sh,PASS,7,0,7
full-sley-5029c71f-wave-4,t4017-diff-retval.sh,t4017-diff-retval.sh,PASS,38,0,38
full-sley-5029c71f-wave-4,t4026-color.sh,t4026-color.sh,PASS,34,0,34
full-sley-5029c71f-wave-4,t4034-diff-words.sh,t4034-diff-words.sh,PASS,66,0,66
full-sley-5029c71f-wave-4,t4042-diff-textconv-caching.sh,t4042-diff-textconv-caching.sh,FAIL,5,3,8
full-sley-5029c71f-wave-4,t4050-diff-histogram.sh,t4050-diff-histogram.sh,FAIL,8,2,10
full-sley-5029c71f-wave-4,t4058-diff-duplicates.sh,t4058-diff-duplicates.sh,FAIL,16,0,16
full-sley-5029c71f-wave-4,t4066-diff-emit-delay.sh,t4066-diff-emit-delay.sh,PASS,2,0,2
full-sley-5029c71f-wave-4,t4074-diff-shifted-matched-group.sh,t4074-diff-shifted-matched-group.sh,PASS,4,0,4
full-sley-5029c71f-wave-4,t4107-apply-ignore-whitespace.sh,t4107-apply-ignore-whitespace.sh,FAIL,9,2,11
full-sley-5029c71f-wave-4,t4115-apply-symlink.sh,t4115-apply-symlink.sh,FAIL,7,1,8
full-sley-5029c71f-wave-4,t4123-apply-shrink.sh,t4123-apply-shrink.sh,PASS,2,0,2
full-sley-5029c71f-wave-4,t4131-apply-fake-ancestor.sh,t4131-apply-fake-ancestor.sh,PASS,3,0,3
full-sley-5029c71f-wave-4,t4139-apply-escape.sh,t4139-apply-escape.sh,PASS,12,0,12
full-sley-5029c71f-wave-4,t4202-log.sh,t4202-log.sh,PASS,155,0,155
full-sley-5029c71f-wave-4,t4210-log-i18n.sh,t4210-log-i18n.sh,FAIL,14,3,17
full-sley-5029c71f-wave-4,t4252-am-options.sh,t4252-am-options.sh,PASS,8,0,8
full-sley-5029c71f-wave-4,t5003-archive-zip.sh,t5003-archive-zip.sh,FAIL,80,2,82
full-sley-5029c71f-wave-4,t5304-prune.sh,t5304-prune.sh,PASS,32,0,32
full-sley-5029c71f-wave-4,t5312-prune-corruption.sh,t5312-prune-corruption.sh,FAIL,7,4,11
full-sley-5029c71f-wave-4,t5320-delta-islands.sh,t5320-delta-islands.sh,FAIL,4,11,15
full-sley-5029c71f-wave-4,t5328-commit-graph-64bit-time.sh,t5328-commit-graph-64bit-time.sh,PASS,7,0,7
full-sley-5029c71f-wave-4,t5351-unpack-large-objects.sh,t5351-unpack-large-objects.sh,FAIL,4,3,7
full-sley-5029c71f-wave-4,t5407-post-rewrite-hook.sh,t5407-post-rewrite-hook.sh,PASS,17,0,17
full-sley-5029c71f-wave-4,t5503-tagfollow.sh,t5503-tagfollow.sh,FAIL,7,5,12
full-sley-5029c71f-wave-4,t5512-ls-remote.sh,t5512-ls-remote.sh,PASS,40,0,40
full-sley-5029c71f-wave-4,t5520-pull.sh,t5520-pull.sh,PASS,80,0,80
full-sley-5029c71f-wave-4,t5528-push-default.sh,t5528-push-default.sh,PASS,31,1,32
full-sley-5029c71f-wave-4,t5536-fetch-conflicts.sh,t5536-fetch-conflicts.sh,FAIL,4,3,7
full-sley-5029c71f-wave-4,t5548-push-porcelain.sh,t5548-push-porcelain.sh,FAIL,16,9,25
full-sley-5029c71f-wave-4,t5574-fetch-output.sh,t5574-fetch-output.sh,FAIL,2,12,14
full-sley-5029c71f-wave-4,t5604-clone-reference.sh,t5604-clone-reference.sh,FAIL,31,4,35
full-sley-5029c71f-wave-4,t5613-info-alternate.sh,t5613-info-alternate.sh,FAIL,10,3,13
full-sley-5029c71f-wave-4,t5621-clone-revision.sh,t5621-clone-revision.sh,PASS,12,0,12
full-sley-5029c71f-wave-4,t5730-protocol-v2-bundle-uri-file.sh,t5730-protocol-v2-bundle-uri-file.sh,FAIL,6,2,8
full-sley-5029c71f-wave-4,t5813-proto-disable-ssh.sh,t5813-proto-disable-ssh.sh,PASS,81,0,81
full-sley-5029c71f-wave-4,t6004-rev-list-path-optim.sh,t6004-rev-list-path-optim.sh,PASS,7,0,7
full-sley-5029c71f-wave-4,t6012-rev-list-simplify.sh,t6012-rev-list-simplify.sh,PASS,42,0,42
full-sley-5029c71f-wave-4,t6021-rev-list-exclude-hidden.sh,t6021-rev-list-exclude-hidden.sh,FAIL,55,7,62
full-sley-5029c71f-wave-4,t6101-rev-parse-parents.sh,t6101-rev-parse-parents.sh,PASS,38,0,38
full-sley-5029c71f-wave-4,t6120-describe.sh,t6120-describe.sh,FAIL,130,3,133
full-sley-5029c71f-wave-4,t6137-pathspec-wildcards-literal.sh,t6137-pathspec-wildcards-literal.sh,PASS,25,0,25
full-sley-5029c71f-wave-4,t6403-merge-file.sh,t6403-merge-file.sh,PASS,37,2,39
full-sley-5029c71f-wave-4,t6412-merge-large-rename.sh,t6412-merge-large-rename.sh,PASS,10,0,10
full-sley-5029c71f-wave-4,t6421-merge-partial-clone.sh,t6421-merge-partial-clone.sh,FAIL,0,3,3
full-sley-5029c71f-wave-4,t6429-merge-sequence-rename-caching.sh,t6429-merge-sequence-rename-caching.sh,FAIL,4,8,12
full-sley-5029c71f-wave-4,t6437-submodule-merge.sh,t6437-submodule-merge.sh,FAIL,22,0,22
full-sley-5029c71f-wave-4,t7001-mv.sh,t7001-mv.sh,PASS,54,0,54
full-sley-5029c71f-wave-4,t7011-skip-worktree-reading.sh,t7011-skip-worktree-reading.sh,PASS,15,0,15
full-sley-5029c71f-wave-4,t7064-wtstatus-pv2.sh,t7064-wtstatus-pv2.sh,PASS,28,0,28
full-sley-5029c71f-wave-4,t7110-reset-merge.sh,t7110-reset-merge.sh,PASS,21,0,21
full-sley-5029c71f-wave-4,t7401-submodule-summary.sh,t7401-submodule-summary.sh,PASS,25,0,25
full-sley-5029c71f-wave-4,t7412-submodule-absorbgitdirs.sh,t7412-submodule-absorbgitdirs.sh,PASS,12,0,12
full-sley-5029c71f-wave-4,t7421-submodule-summary-add.sh,t7421-submodule-summary-add.sh,PASS,5,0,5
full-sley-5029c71f-wave-4,t7501-commit-basic-functionality.sh,t7501-commit-basic-functionality.sh,FAIL,62,15,77
full-sley-5029c71f-wave-4,t7509-commit-authorship.sh,t7509-commit-authorship.sh,PASS,12,0,12
full-sley-5029c71f-wave-4,t7517-per-repo-email.sh,t7517-per-repo-email.sh,PASS,16,0,16
full-sley-5029c71f-wave-4,t7528-signed-commit-ssh.sh,t7528-signed-commit-ssh.sh,FAIL,27,2,29
full-sley-5029c71f-wave-4,t7607-merge-state.sh,t7607-merge-state.sh,PASS,1,0,1
full-sley-5029c71f-wave-4,t7700-repack.sh,t7700-repack.sh,FAIL,35,12,47
full-sley-5029c71f-wave-4,t7812-grep-icase-non-ascii.sh,t7812-grep-icase-non-ascii.sh,PASS,18,0,18
full-sley-5029c71f-wave-4,t8002-blame.sh,t8002-blame.sh,PASS,135,0,135
full-sley-5029c71f-wave-4,t8010-cat-file-filters.sh,t8010-cat-file-filters.sh,PASS,9,0,9
full-sley-5029c71f-wave-4,t9003-help-autocorrect.sh,t9003-help-autocorrect.sh,FAIL,1,6,7
full-sley-5029c71f-wave-4,t9305-fast-import-signatures.sh,t9305-fast-import-signatures.sh,FAIL,21,5,26
full-sley-5029c71f-wave-5,t0004-unwritable.sh,t0004-unwritable.sh,FAIL,5,4,9
full-sley-5029c71f-wave-5,t0013-sha1dc.sh,t0013-sha1dc.sh,PASS,1,0,1
full-sley-5029c71f-wave-5,t0023-crlf-am.sh,t0023-crlf-am.sh,PASS,2,0,2
full-sley-5029c71f-wave-5,t0031-lockfile-pid.sh,t0031-lockfile-pid.sh,FAIL,3,4,7
full-sley-5029c71f-wave-5,t0052-simple-ipc.sh,t0052-simple-ipc.sh,PASS,9,0,9
full-sley-5029c71f-wave-5,t0068-for-each-repo.sh,t0068-for-each-repo.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t0095-bloom.sh,t0095-bloom.sh,PASS,11,0,11
full-sley-5029c71f-wave-5,t0210-trace2-normal.sh,t0210-trace2-normal.sh,PASS,14,0,14
full-sley-5029c71f-wave-5,t0410-partial-clone.sh,t0410-partial-clone.sh,FAIL,36,3,39
full-sley-5029c71f-wave-5,t0611-reftable-httpd.sh,t0611-reftable-httpd.sh,PASS,1,0,1
full-sley-5029c71f-wave-5,t1004-read-tree-m-u-wf.sh,t1004-read-tree-m-u-wf.sh,FAIL,14,3,17
full-sley-5029c71f-wave-5,t1012-read-tree-df.sh,t1012-read-tree-df.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t1051-large-conversion.sh,t1051-large-conversion.sh,PASS,12,0,12
full-sley-5029c71f-wave-5,t1302-repo-version.sh,t1302-repo-version.sh,FAIL,14,4,18
full-sley-5029c71f-wave-5,t1310-config-default.sh,t1310-config-default.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t1405-main-ref-store.sh,t1405-main-ref-store.sh,PASS,16,0,16
full-sley-5029c71f-wave-5,t1413-reflog-detach.sh,t1413-reflog-detach.sh,PASS,7,0,7
full-sley-5029c71f-wave-5,t1421-reflog-write.sh,t1421-reflog-write.sh,PASS,10,0,10
full-sley-5029c71f-wave-5,t1462-refs-exists.sh,t1462-refs-exists.sh,PASS,13,0,13
full-sley-5029c71f-wave-5,t1506-rev-parse-diagnosis.sh,t1506-rev-parse-diagnosis.sh,PASS,30,0,30
full-sley-5029c71f-wave-5,t1514-rev-parse-push.sh,t1514-rev-parse-push.sh,PASS,9,0,9
full-sley-5029c71f-wave-5,t1900-repo-info.sh,t1900-repo-info.sh,PASS,38,0,38
full-sley-5029c71f-wave-5,t2007-checkout-symlink.sh,t2007-checkout-symlink.sh,PASS,4,0,4
full-sley-5029c71f-wave-5,t2015-checkout-unborn.sh,t2015-checkout-unborn.sh,PASS,6,0,6
full-sley-5029c71f-wave-5,t2023-checkout-m.sh,t2023-checkout-m.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t2070-restore.sh,t2070-restore.sh,PASS,15,0,15
full-sley-5029c71f-wave-5,t2102-update-index-symlinks.sh,t2102-update-index-symlinks.sh,PASS,3,0,3
full-sley-5029c71f-wave-5,t2201-add-update-typechange.sh,t2201-add-update-typechange.sh,FAIL,2,4,6
full-sley-5029c71f-wave-5,t2401-worktree-prune.sh,t2401-worktree-prune.sh,PASS,13,0,13
full-sley-5029c71f-wave-5,t2501-cwd-empty.sh,t2501-cwd-empty.sh,PASS,24,0,24
full-sley-5029c71f-wave-5,t3007-ls-files-recurse-submodules.sh,t3007-ls-files-recurse-submodules.sh,PASS,24,0,24
full-sley-5029c71f-wave-5,t3040-subprojects-basic.sh,t3040-subprojects-basic.sh,PASS,11,0,11
full-sley-5029c71f-wave-5,t3104-ls-tree-format.sh,t3104-ls-tree-format.sh,PASS,19,0,19
full-sley-5029c71f-wave-5,t3206-range-diff.sh,t3206-range-diff.sh,FAIL,46,2,48
full-sley-5029c71f-wave-5,t3306-notes-prune.sh,t3306-notes-prune.sh,PASS,12,0,12
full-sley-5029c71f-wave-5,t3400-rebase.sh,t3400-rebase.sh,FAIL,35,4,39
full-sley-5029c71f-wave-5,t3408-rebase-multi-line.sh,t3408-rebase-multi-line.sh,PASS,2,0,2
full-sley-5029c71f-wave-5,t3419-rebase-patch-id.sh,t3419-rebase-patch-id.sh,PASS,8,0,8
full-sley-5029c71f-wave-5,t3427-rebase-subtree.sh,t3427-rebase-subtree.sh,FAIL,1,2,3
full-sley-5029c71f-wave-5,t3435-rebase-gpg-sign.sh,t3435-rebase-gpg-sign.sh,SKIP,0,0,0
full-sley-5029c71f-wave-5,t3500-cherry.sh,t3500-cherry.sh,FAIL,0,5,5
full-sley-5029c71f-wave-5,t3508-cherry-pick-many-commits.sh,t3508-cherry-pick-many-commits.sh,FAIL,11,3,14
full-sley-5029c71f-wave-5,t3601-rm-pathspec-file.sh,t3601-rm-pathspec-file.sh,PASS,5,0,5
full-sley-5029c71f-wave-5,t3705-add-sparse-checkout.sh,t3705-add-sparse-checkout.sh,FAIL,18,2,20
full-sley-5029c71f-wave-5,t3906-stash-submodule.sh,t3906-stash-submodule.sh,FAIL,5,11,16
full-sley-5029c71f-wave-5,t4002-diff-basic.sh,t4002-diff-basic.sh,PASS,63,0,63
full-sley-5029c71f-wave-5,t4010-diff-pathspec.sh,t4010-diff-pathspec.sh,FAIL,15,2,17
full-sley-5029c71f-wave-5,t4018-diff-funcname.sh,t4018-diff-funcname.sh,PASS,291,0,291
full-sley-5029c71f-wave-5,t4027-diff-submodule.sh,t4027-diff-submodule.sh,FAIL,18,2,20
full-sley-5029c71f-wave-5,t4035-diff-quiet.sh,t4035-diff-quiet.sh,FAIL,19,4,23
full-sley-5029c71f-wave-5,t4043-diff-rename-binary.sh,t4043-diff-rename-binary.sh,PASS,3,0,3
full-sley-5029c71f-wave-5,t4051-diff-function-context.sh,t4051-diff-function-context.sh,FAIL,38,4,42
full-sley-5029c71f-wave-5,t4059-diff-submodule-not-initialized.sh,t4059-diff-submodule-not-initialized.sh,FAIL,1,7,8
