label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-oracle-6d144c6c-wave-2,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,PASS,1650,21,0,21,21
full-oracle-6d144c6c-wave-2,t4216-log-bloom.sh,t4216-log-bloom.sh,PASS,17695,165,0,165,165
full-oracle-6d144c6c-wave-2,t5001-archive-attr.sh,t5001-archive-attr.sh,PASS,796,44,0,44,44
full-oracle-6d144c6c-wave-2,t5302-pack-index.sh,t5302-pack-index.sh,PASS,11870,36,0,36,36
full-oracle-6d144c6c-wave-2,t5310-pack-bitmaps.sh,t5310-pack-bitmaps.sh,PASS,19926,237,0,237,237
full-oracle-6d144c6c-wave-2,t5318-commit-graph.sh,t5318-commit-graph.sh,PASS,11558,110,0,110,110
full-oracle-6d144c6c-wave-2,t5326-multi-pack-bitmaps.sh,t5326-multi-pack-bitmaps.sh,PASS,25693,357,0,357,357
full-oracle-6d144c6c-wave-2,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,PASS,2166,22,0,22,22
full-oracle-6d144c6c-wave-2,t5405-send-pack-rewind.sh,t5405-send-pack-rewind.sh,PASS,528,3,0,3,3
full-oracle-6d144c6c-wave-2,t5501-fetch-push-alternates.sh,t5501-fetch-push-alternates.sh,PASS,4575,3,0,3,3
full-oracle-6d144c6c-wave-2,t5510-fetch.sh,t5510-fetch.sh,PASS,58038,230,0,230,230
full-oracle-6d144c6c-wave-2,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,PASS,497,3,0,3,3
full-oracle-6d144c6c-wave-2,t5526-fetch-submodules.sh,t5526-fetch-submodules.sh,PASS,28504,56,0,56,56
full-oracle-6d144c6c-wave-2,t5534-push-signed.sh,t5534-push-signed.sh,PASS,2800,13,0,13,13
full-oracle-6d144c6c-wave-2,t5546-receive-limits.sh,t5546-receive-limits.sh,PASS,1074,17,0,17,17
full-oracle-6d144c6c-wave-2,t5572-pull-submodule.sh,t5572-pull-submodule.sh,PASS,44692,61,8,69,69
