label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-dbbd67e6-20260710T042742Z-wave-4,t7612-merge-verify-signatures.sh,t7612-merge-verify-signatures.sh,PASS,715,16,0,16,16
full-dbbd67e6-20260710T042742Z-wave-4,t9003-help-autocorrect.sh,t9003-help-autocorrect.sh,FAIL,1054,1,6,7,7
full-dbbd67e6-20260710T042742Z-wave-4,t9305-fast-import-signatures.sh,t9305-fast-import-signatures.sh,FAIL,2017,21,5,26,26
full-dbbd67e6-20260710T042742Z-wave-5,t0020-crlf.sh,t0020-crlf.sh,FAIL,3181,35,1,36,36
full-dbbd67e6-20260710T042742Z-wave-5,t1300-config.sh,config,PASS,24716,516,0,516,516
full-dbbd67e6-20260710T042742Z-wave-5,t1461-refs-list.sh,t1461-refs-list.sh,FAIL,18702,426,2,428,428
full-dbbd67e6-20260710T042742Z-wave-5,t2020-checkout-detach.sh,t2020-checkout-detach.sh,PASS,3795,26,0,26,26
full-dbbd67e6-20260710T042742Z-wave-5,t3070-wildmatch.sh,t3070-wildmatch.sh,PASS,45026,1861,40,1901,1901
full-dbbd67e6-20260710T042742Z-wave-5,t3301-notes.sh,t3301-notes.sh,PASS,15475,153,0,153,153
full-dbbd67e6-20260710T042742Z-wave-5,t3404-rebase-interactive.sh,t3404-rebase-interactive.sh,PASS,57169,133,0,133,133
full-dbbd67e6-20260710T042742Z-wave-5,t2018-checkout-branch.sh,t2018-checkout-branch.sh,PASS,3528,25,0,25,25
full-dbbd67e6-20260710T042742Z-wave-5,t5510-fetch.sh,t5510-fetch.sh,FAIL,89931,203,27,230,230
full-dbbd67e6-20260710T042742Z-wave-5,t8003-blame-corner-cases.sh,t8003-blame-corner-cases.sh,PASS,2493,30,0,30,30
full-dbbd67e6-20260710T042742Z-wave-5,t7507-commit-verbose.sh,t7507-commit-verbose.sh,PASS,3651,45,0,45,45
full-dbbd67e6-20260710T042742Z-wave-5,t5402-post-merge-hook.sh,t5402-post-merge-hook.sh,PASS,1371,7,0,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t6200-fmt-merge-msg.sh,t6200-fmt-merge-msg.sh,PASS,7655,37,0,37,37
full-dbbd67e6-20260710T042742Z-wave-5,t4108-apply-threeway.sh,t4108-apply-threeway.sh,PASS,4937,18,0,18,18
full-dbbd67e6-20260710T042742Z-wave-5,t3420-rebase-autostash.sh,t3420-rebase-autostash.sh,PASS,12696,52,0,52,52
full-dbbd67e6-20260710T042742Z-wave-5,t3601-rm-pathspec-file.sh,t3601-rm-pathspec-file.sh,PASS,918,5,0,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t4014-format-patch.sh,t4014-format-patch.sh,PASS,22359,226,0,226,226
full-dbbd67e6-20260710T042742Z-wave-5,t4027-diff-submodule.sh,t4027-diff-submodule.sh,FAIL,2485,18,2,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t4124-apply-ws-rule.sh,t4124-apply-ws-rule.sh,FAIL,8124,84,2,86,86
full-dbbd67e6-20260710T042742Z-wave-5,t5318-commit-graph.sh,t5318-commit-graph.sh,FAIL,18491,98,12,110,110
full-dbbd67e6-20260710T042742Z-wave-5,t5407-post-rewrite-hook.sh,t5407-post-rewrite-hook.sh,PASS,6774,17,0,17,17
full-dbbd67e6-20260710T042742Z-wave-5,t6006-rev-list-format.sh,t6006-rev-list-format.sh,FAIL,3274,77,3,80,80
full-dbbd67e6-20260710T042742Z-wave-5,t6422-merge-rename-corner-cases.sh,t6422-merge-rename-corner-cases.sh,FAIL,13744,14,12,26,26
full-dbbd67e6-20260710T042742Z-wave-5,t7400-submodule-basic.sh,t7400-submodule-basic.sh,FAIL,17568,117,7,124,124
full-dbbd67e6-20260710T042742Z-wave-5,t5000-tar-tree.sh,t5000-tar-tree.sh,FAIL,4391,87,3,90,90
full-dbbd67e6-20260710T042742Z-wave-5,t4211-line-log.sh,t4211-line-log.sh,PASS,6443,95,0,95,95
full-dbbd67e6-20260710T042742Z-wave-5,t5329-pack-objects-cruft.sh,t5329-pack-objects-cruft.sh,FAIL,11738,20,5,25,25
full-dbbd67e6-20260710T042742Z-wave-5,t5515-fetch-merge-logic.sh,t5515-fetch-merge-logic.sh,PASS,24632,65,0,65,65
full-dbbd67e6-20260710T042742Z-wave-5,t6022-rev-list-missing.sh,t6022-rev-list-missing.sh,PASS,6013,40,0,40,40
full-dbbd67e6-20260710T042742Z-wave-5,t5611-clone-config.sh,t5611-clone-config.sh,PASS,1804,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-5,t3650-replay-basics.sh,t3650-replay-basics.sh,FAIL,6684,43,5,48,48
full-dbbd67e6-20260710T042742Z-wave-5,t6430-merge-recursive.sh,t6430-merge-recursive.sh,FAIL,5555,32,4,36,36
full-dbbd67e6-20260710T042742Z-wave-5,t1416-ref-transaction-hooks.sh,t1416-ref-transaction-hooks.sh,PASS,3953,10,0,10,10
full-dbbd67e6-20260710T042742Z-wave-5,t7407-submodule-foreach.sh,t7407-submodule-foreach.sh,FAIL,8436,21,2,23,23
full-dbbd67e6-20260710T042742Z-wave-5,t0610-reftable-basics.sh,t0610-reftable-basics.sh,FAIL,34387,88,3,91,91
full-dbbd67e6-20260710T042742Z-wave-5,t3424-rebase-empty.sh,t3424-rebase-empty.sh,PASS,2969,19,1,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t4114-apply-typechange.sh,t4114-apply-typechange.sh,PASS,1877,12,0,12,12
full-dbbd67e6-20260710T042742Z-wave-5,t0033-safe-directory.sh,t0033-safe-directory.sh,PASS,2893,22,0,22,22
full-dbbd67e6-20260710T042742Z-wave-5,t0410-partial-clone.sh,t0410-partial-clone.sh,FAIL,16738,38,1,39,39
full-dbbd67e6-20260710T042742Z-wave-5,t1003-read-tree-prefix.sh,t1003-read-tree-prefix.sh,PASS,620,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t1015-read-index-unmerged.sh,t1015-read-index-unmerged.sh,FAIL,1587,5,1,6,6
full-dbbd67e6-20260710T042742Z-wave-5,t1308-config-set.sh,t1308-config-set.sh,FAIL,1666,37,2,39,39
full-dbbd67e6-20260710T042742Z-wave-5,t1407-worktree-ref-store.sh,t1407-worktree-ref-store.sh,PASS,861,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-5,t1421-reflog-write.sh,t1421-reflog-write.sh,PASS,1756,10,0,10,10
full-dbbd67e6-20260710T042742Z-wave-5,t1514-rev-parse-push.sh,t1514-rev-parse-push.sh,PASS,1221,9,0,9,9
full-dbbd67e6-20260710T042742Z-wave-5,t2005-checkout-index-symlinks.sh,t2005-checkout-index-symlinks.sh,FAIL,495,1,2,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t2015-checkout-unborn.sh,t2015-checkout-unborn.sh,PASS,832,6,0,6,6
full-dbbd67e6-20260710T042742Z-wave-5,t2027-checkout-track.sh,t2027-checkout-track.sh,FAIL,1112,3,2,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t2100-update-cache-badpath.sh,t2100-update-cache-badpath.sh,FAIL,663,1,4,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t2200-add-update.sh,t2200-add-update.sh,FAIL,1447,18,2,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t2500-untracked-overwriting.sh,t2500-untracked-overwriting.sh,FAIL,4170,4,6,10,10
full-dbbd67e6-20260710T042742Z-wave-5,t3008-ls-files-lazy-init-name-hash.sh,t3008-ls-files-lazy-init-name-hash.sh,PASS,503,1,0,1,1
full-dbbd67e6-20260710T042742Z-wave-5,t3201-branch-contains.sh,t3201-branch-contains.sh,PASS,2209,24,0,24,24
full-dbbd67e6-20260710T042742Z-wave-5,t3705-add-sparse-checkout.sh,t3705-add-sparse-checkout.sh,FAIL,3731,18,2,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t4030-diff-textconv.sh,t4030-diff-textconv.sh,PASS,2263,19,0,19,19
full-dbbd67e6-20260710T042742Z-wave-5,t4069-remerge-diff.sh,t4069-remerge-diff.sh,FAIL,2697,2,14,16,16
full-dbbd67e6-20260710T042742Z-wave-5,t5002-archive-attr-pattern.sh,t5002-archive-attr-pattern.sh,PASS,848,19,0,19,19
full-dbbd67e6-20260710T042742Z-wave-5,t5308-pack-detect-duplicates.sh,t5308-pack-detect-duplicates.sh,FAIL,836,4,2,6,6
full-dbbd67e6-20260710T042742Z-wave-5,t5320-delta-islands.sh,t5320-delta-islands.sh,FAIL,1359,3,12,15,15
full-dbbd67e6-20260710T042742Z-wave-5,t5333-pseudo-merge-bitmaps.sh,t5333-pseudo-merge-bitmaps.sh,PASS,32932,24,0,24,24
full-dbbd67e6-20260710T042742Z-wave-5,t6005-rev-list-count.sh,t6005-rev-list-count.sh,PASS,1334,6,0,6,6
full-dbbd67e6-20260710T042742Z-wave-5,t6017-rev-list-stdin.sh,t6017-rev-list-stdin.sh,PASS,3454,37,0,37,37
full-dbbd67e6-20260710T042742Z-wave-5,t6101-rev-parse-parents.sh,t6101-rev-parse-parents.sh,PASS,3750,38,0,38,38
full-dbbd67e6-20260710T042742Z-wave-5,t6133-pathspec-rev-dwim.sh,t6133-pathspec-rev-dwim.sh,PASS,635,6,0,6,6
full-dbbd67e6-20260710T042742Z-wave-5,t6417-merge-ours-theirs.sh,t6417-merge-ours-theirs.sh,FAIL,1153,5,2,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t6601-path-walk.sh,t6601-path-walk.sh,PASS,6518,36,0,36,36
full-dbbd67e6-20260710T042742Z-wave-5,t7107-reset-pathspec-file.sh,t7107-reset-pathspec-file.sh,FAIL,824,1,10,11,11
full-dbbd67e6-20260710T042742Z-wave-5,t7511-status-index.sh,t7511-status-index.sh,PASS,1387,24,0,24,24
full-dbbd67e6-20260710T042742Z-wave-5,t7817-grep-sparse-checkout.sh,t7817-grep-sparse-checkout.sh,FAIL,1084,5,3,8,8
full-dbbd67e6-20260710T042742Z-wave-5,t8013-blame-ignore-revs.sh,t8013-blame-ignore-revs.sh,PASS,1984,19,0,19,19
full-dbbd67e6-20260710T042742Z-wave-5,t0066-dir-iterator.sh,t0066-dir-iterator.sh,PASS,591,10,0,10,10
full-dbbd67e6-20260710T042742Z-wave-5,t1419-exclude-refs.sh,t1419-exclude-refs.sh,PASS,939,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-5,t4054-diff-bogus-tree.sh,t4054-diff-bogus-tree.sh,PASS,550,14,0,14,14
full-dbbd67e6-20260710T042742Z-wave-5,t7608-merge-messages.sh,t7608-merge-messages.sh,PASS,1458,5,0,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t6400-merge-df.sh,t6400-merge-df.sh,PASS,1419,7,0,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t5513-fetch-track.sh,t5513-fetch-track.sh,PASS,492,2,0,2,2
full-dbbd67e6-20260710T042742Z-wave-5,t5750-bundle-uri-parse.sh,t5750-bundle-uri-parse.sh,PASS,900,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-5,t0055-beyond-symlinks.sh,t0055-beyond-symlinks.sh,FAIL,398,1,2,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t1016-compatObjectFormat.sh,t1016-compatObjectFormat.sh,PASS,367,0,0,0,0
full-dbbd67e6-20260710T042742Z-wave-5,t3207-branch-submodule.sh,t3207-branch-submodule.sh,FAIL,5770,3,17,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t3901-i18n-patch.sh,t3901-i18n-patch.sh,PASS,2879,20,0,20,20
full-dbbd67e6-20260710T042742Z-wave-5,t4004-diff-rename-symlink.sh,t4004-diff-rename-symlink.sh,FAIL,440,3,1,4,4
full-dbbd67e6-20260710T042742Z-wave-5,t4032-diff-inter-hunk-context.sh,t4032-diff-inter-hunk-context.sh,FAIL,1654,28,10,38,38
full-dbbd67e6-20260710T042742Z-wave-5,t4049-diff-stat-count.sh,t4049-diff-stat-count.sh,PASS,534,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-5,t4066-diff-emit-delay.sh,t4066-diff-emit-delay.sh,FAIL,604,1,1,2,2
full-dbbd67e6-20260710T042742Z-wave-5,t4122-apply-symlink-inside.sh,t4122-apply-symlink-inside.sh,FAIL,948,4,3,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t4206-log-follow-harder-copies.sh,t4206-log-follow-harder-copies.sh,FAIL,690,6,1,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t5410-receive-pack.sh,t5410-receive-pack.sh,FAIL,968,1,4,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t5518-fetch-exit-status.sh,t5518-fetch-exit-status.sh,FAIL,473,2,1,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t5538-push-shallow.sh,t5538-push-shallow.sh,FAIL,1743,2,6,8,8
full-dbbd67e6-20260710T042742Z-wave-5,t5582-fetch-negative-refspec.sh,t5582-fetch-negative-refspec.sh,FAIL,1981,10,6,16,16
full-dbbd67e6-20260710T042742Z-wave-5,t5613-info-alternate.sh,t5613-info-alternate.sh,FAIL,1034,10,3,13,13
full-dbbd67e6-20260710T042742Z-wave-5,t6408-merge-up-to-date.sh,t6408-merge-up-to-date.sh,FAIL,857,7,1,8,8
full-dbbd67e6-20260710T042742Z-wave-5,t7816-grep-binary-pattern.sh,t7816-grep-binary-pattern.sh,PASS,2701,145,0,145,145
full-dbbd67e6-20260710T042742Z-wave-5,t0052-simple-ipc.sh,t0052-simple-ipc.sh,PASS,11569,9,0,9,9
full-dbbd67e6-20260710T042742Z-wave-5,t0212-trace2-event.sh,t0212-trace2-event.sh,PASS,826,11,0,11,11
full-dbbd67e6-20260710T042742Z-wave-5,t0612-reftable-jgit-compatibility.sh,t0612-reftable-jgit-compatibility.sh,PASS,367,0,0,0,0
full-dbbd67e6-20260710T042742Z-wave-5,t3409-rebase-environ.sh,t3409-rebase-environ.sh,PASS,560,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t3428-rebase-signoff.sh,t3428-rebase-signoff.sh,FAIL,1419,6,1,7,7
full-dbbd67e6-20260710T042742Z-wave-5,t3440-rebase-trailer.sh,t3440-rebase-trailer.sh,FAIL,1204,1,9,10,10
full-dbbd67e6-20260710T042742Z-wave-5,t3509-cherry-pick-merge-df.sh,t3509-cherry-pick-merge-df.sh,FAIL,1020,6,3,9,9
full-dbbd67e6-20260710T042742Z-wave-5,t5614-clone-submodules-shallow.sh,t5614-clone-submodules-shallow.sh,FAIL,1841,4,5,9,9
full-dbbd67e6-20260710T042742Z-wave-5,t5812-proto-disable-http.sh,t5812-proto-disable-http.sh,FAIL,2464,28,1,29,29
full-dbbd67e6-20260710T042742Z-wave-5,t6425-merge-rename-delete.sh,t6425-merge-rename-delete.sh,PASS,471,1,0,1,1
full-dbbd67e6-20260710T042742Z-wave-5,t6437-submodule-merge.sh,t6437-submodule-merge.sh,PASS,3791,22,0,22,22
full-dbbd67e6-20260710T042742Z-wave-5,t7409-submodule-detached-work-tree.sh,t7409-submodule-detached-work-tree.sh,PASS,991,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-5,t7421-submodule-summary-add.sh,t7421-submodule-summary-add.sh,PASS,770,5,0,5,5
full-dbbd67e6-20260710T042742Z-wave-5,t7517-per-repo-email.sh,t7517-per-repo-email.sh,PASS,1595,16,0,16,16
full-dbbd67e6-20260710T042742Z-wave-5,t7614-merge-signoff.sh,t7614-merge-signoff.sh,PASS,743,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-5,t9210-scalar.sh,t9210-scalar.sh,FAIL,1517,8,14,22,22
full-dbbd67e6-20260710T042742Z-wave-5,t9306-fast-import-signed-tags.sh,t9306-fast-import-signed-tags.sh,FAIL,1370,19,7,26,26
full-dbbd67e6-20260710T042742Z-wave-6,t0021-conversion.sh,t0021-conversion.sh,FAIL,11373,42,1,43,43
full-dbbd67e6-20260710T042742Z-wave-6,t1303-wacky-config.sh,t1303-wacky-config.sh,PASS,1131,11,0,11,11
full-dbbd67e6-20260710T042742Z-wave-6,t1462-refs-exists.sh,t1462-refs-exists.sh,PASS,1217,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-6,t2070-restore.sh,t2070-restore.sh,PASS,2479,15,0,15,15
full-dbbd67e6-20260710T042742Z-wave-6,t3100-ls-tree-restrict.sh,t3100-ls-tree-restrict.sh,PASS,1178,14,0,14,14
full-dbbd67e6-20260710T042742Z-wave-6,t3304-notes-mixed.sh,t3304-notes-mixed.sh,PASS,1002,6,0,6,6
full-dbbd67e6-20260710T042742Z-wave-6,t3430-rebase-merges.sh,t3430-rebase-merges.sh,FAIL,15799,33,1,34,34
full-dbbd67e6-20260710T042742Z-wave-6,t5521-pull-options.sh,t5521-pull-options.sh,PASS,5017,22,0,22,22
full-dbbd67e6-20260710T042742Z-wave-6,t2205-add-worktree-config.sh,t2205-add-worktree-config.sh,PASS,1495,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-6,t1002-read-tree-m-u-2way.sh,t1002-read-tree-m-u-2way.sh,PASS,6403,22,0,22,22
full-dbbd67e6-20260710T042742Z-wave-6,t7500-commit-template-squash-signoff.sh,t7500-commit-template-squash-signoff.sh,PASS,8870,57,0,57,57
full-dbbd67e6-20260710T042742Z-wave-6,t5700-protocol-v1.sh,t5700-protocol-v1.sh,FAIL,4260,10,14,24,24
full-dbbd67e6-20260710T042742Z-wave-6,t7512-status-help.sh,t7512-status-help.sh,FAIL,11574,39,8,47,47
full-dbbd67e6-20260710T042742Z-wave-6,t4117-apply-reject.sh,t4117-apply-reject.sh,PASS,949,8,0,8,8
full-dbbd67e6-20260710T042742Z-wave-6,t3422-rebase-incompatible-options.sh,t3422-rebase-incompatible-options.sh,PASS,3411,52,0,52,52
full-dbbd67e6-20260710T042742Z-wave-6,t3700-add.sh,t3700-add.sh,FAIL,4802,57,1,58,58
full-dbbd67e6-20260710T042742Z-wave-6,t4016-diff-quote.sh,t4016-diff-quote.sh,PASS,650,5,0,5,5
full-dbbd67e6-20260710T042742Z-wave-6,t4034-diff-words.sh,t4034-diff-words.sh,FAIL,6730,64,2,66,66
full-dbbd67e6-20260710T042742Z-wave-6,t4136-apply-check.sh,t4136-apply-check.sh,PASS,549,6,0,6,6
full-dbbd67e6-20260710T042742Z-wave-6,t3432-rebase-fast-forward.sh,t3432-rebase-fast-forward.sh,PASS,50196,219,6,225,225
full-dbbd67e6-20260710T042742Z-wave-6,t5500-fetch-pack.sh,t5500-fetch-pack.sh,FAIL,44336,366,12,378,378
full-dbbd67e6-20260710T042742Z-wave-6,t6007-rev-list-cherry-pick-file.sh,t6007-rev-list-cherry-pick-file.sh,PASS,2849,23,0,23,23
full-dbbd67e6-20260710T042742Z-wave-6,t6423-merge-rename-directories.sh,t6423-merge-rename-directories.sh,FAIL,45654,73,9,82,82
full-dbbd67e6-20260710T042742Z-wave-6,t7506-status-submodule.sh,t7506-status-submodule.sh,FAIL,4416,38,2,40,40
full-dbbd67e6-20260710T042742Z-wave-6,t7063-status-untracked-cache.sh,t7063-status-untracked-cache.sh,FAIL,8179,46,12,58,58
full-dbbd67e6-20260710T042742Z-wave-6,t5300-pack-object.sh,t5300-pack-object.sh,FAIL,12364,55,8,63,63
full-dbbd67e6-20260710T042742Z-wave-6,t5504-fetch-receive-strict.sh,t5504-fetch-receive-strict.sh,FAIL,2658,7,22,29,29
full-dbbd67e6-20260710T042742Z-wave-6,t5516-fetch-push.sh,t5516-fetch-push.sh,FAIL,42912,111,17,128,128
full-dbbd67e6-20260710T042742Z-wave-6,t1013-read-tree-submodule.sh,t1013-read-tree-submodule.sh,PASS,50301,58,10,68,68
full-dbbd67e6-20260710T042742Z-wave-6,t7502-commit-porcelain.sh,t7502-commit-porcelain.sh,FAIL,11160,77,5,82,82
full-dbbd67e6-20260710T042742Z-wave-6,t3701-add-interactive.sh,t3701-add-interactive.sh,PASS,17707,130,0,130,130
full-dbbd67e6-20260710T042742Z-wave-6,t5702-protocol-v2.sh,t5702-protocol-v2.sh,FAIL,31712,42,43,85,85
full-dbbd67e6-20260710T042742Z-wave-6,t1091-sparse-checkout-builtin.sh,t1091-sparse-checkout-builtin.sh,FAIL,6686,64,13,77,77
full-dbbd67e6-20260710T042742Z-wave-6,t7406-submodule-update.sh,t7406-submodule-update.sh,FAIL,21660,61,10,71,71
full-dbbd67e6-20260710T042742Z-wave-6,t4061-diff-indent.sh,t4061-diff-indent.sh,FAIL,3028,28,5,33,33
full-dbbd67e6-20260710T042742Z-wave-6,t3412-rebase-root.sh,t3412-rebase-root.sh,PASS,3356,25,0,25,25
full-dbbd67e6-20260710T042742Z-wave-6,t4129-apply-samemode.sh,t4129-apply-samemode.sh,PASS,5222,23,0,23,23
full-dbbd67e6-20260710T042742Z-wave-6,t0034-root-safe-directory.sh,t0034-root-safe-directory.sh,PASS,511,0,0,0,0
full-dbbd67e6-20260710T042742Z-wave-6,t0411-clone-from-partial.sh,t0411-clone-from-partial.sh,PASS,1280,7,0,7,7
full-dbbd67e6-20260710T042742Z-wave-6,t1004-read-tree-m-u-wf.sh,t1004-read-tree-m-u-wf.sh,FAIL,3126,14,3,17,17
full-dbbd67e6-20260710T042742Z-wave-6,t1020-subdirectory.sh,t1020-subdirectory.sh,PASS,2035,15,0,15,15
full-dbbd67e6-20260710T042742Z-wave-6,t1309-early-config.sh,t1309-early-config.sh,PASS,1191,8,2,10,10
full-dbbd67e6-20260710T042742Z-wave-6,t1408-packed-refs.sh,t1408-packed-refs.sh,PASS,1096,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-6,t1422-show-ref-exists.sh,t1422-show-ref-exists.sh,PASS,1234,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-6,t1515-rev-parse-outside-repo.sh,t1515-rev-parse-outside-repo.sh,PASS,618,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-6,t2006-checkout-index-basic.sh,t2006-checkout-index-basic.sh,FAIL,1262,7,2,9,9
full-dbbd67e6-20260710T042742Z-wave-6,t2017-checkout-orphan.sh,t2017-checkout-orphan.sh,PASS,2041,13,0,13,13
full-dbbd67e6-20260710T042742Z-wave-6,t2050-git-dir-relative.sh,t2050-git-dir-relative.sh,PASS,1086,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-6,t2101-update-index-reupdate.sh,t2101-update-index-reupdate.sh,PASS,1003,7,0,7,7
full-dbbd67e6-20260710T042742Z-wave-6,t2201-add-update-typechange.sh,t2201-add-update-typechange.sh,FAIL,1139,2,4,6,6
full-dbbd67e6-20260710T042742Z-wave-6,t3001-ls-files-others-exclude.sh,t3001-ls-files-others-exclude.sh,FAIL,1483,17,10,27,27
full-dbbd67e6-20260710T042742Z-wave-6,t3009-ls-files-others-nonsubmodule.sh,t3009-ls-files-others-nonsubmodule.sh,PASS,880,2,0,2,2
full-dbbd67e6-20260710T042742Z-wave-6,t3211-peel-ref.sh,t3211-peel-ref.sh,PASS,968,8,0,8,8
full-dbbd67e6-20260710T042742Z-wave-6,t4001-diff-rename.sh,t4001-diff-rename.sh,PASS,2755,23,0,23,23
full-dbbd67e6-20260710T042742Z-wave-6,t4031-diff-rewrite-binary.sh,t4031-diff-rewrite-binary.sh,FAIL,639,3,5,8,8
full-dbbd67e6-20260710T042742Z-wave-6,t4070-diff-pairs.sh,t4070-diff-pairs.sh,FAIL,1092,1,6,7,7
full-dbbd67e6-20260710T042742Z-wave-6,t5003-archive-zip.sh,t5003-archive-zip.sh,FAIL,3809,81,1,82,82
full-dbbd67e6-20260710T042742Z-wave-6,t5309-pack-delta-cycles.sh,t5309-pack-delta-cycles.sh,FAIL,1212,4,3,7,7
full-dbbd67e6-20260710T042742Z-wave-6,t5321-pack-large-objects.sh,t5321-pack-large-objects.sh,PASS,708,2,0,2,2
full-dbbd67e6-20260710T042742Z-wave-6,t5334-incremental-multi-pack-index.sh,t5334-incremental-multi-pack-index.sh,FAIL,3638,20,2,22,22
full-dbbd67e6-20260710T042742Z-wave-6,t6008-rev-list-submodule.sh,t6008-rev-list-submodule.sh,PASS,819,2,0,2,2
full-dbbd67e6-20260710T042742Z-wave-6,t6018-rev-list-glob.sh,t6018-rev-list-glob.sh,FAIL,4265,90,5,95,95
full-dbbd67e6-20260710T042742Z-wave-6,t6102-rev-list-unexpected-objects.sh,t6102-rev-list-unexpected-objects.sh,FAIL,1272,13,9,22,22
full-dbbd67e6-20260710T042742Z-wave-6,t6134-pathspec-in-submodule.sh,t6134-pathspec-in-submodule.sh,FAIL,710,2,1,3,3
full-dbbd67e6-20260710T042742Z-wave-6,t6418-merge-text-auto.sh,t6418-merge-text-auto.sh,FAIL,2217,5,6,11,11
full-dbbd67e6-20260710T042742Z-wave-6,t6700-tree-depth.sh,t6700-tree-depth.sh,FAIL,10636,2,8,10,10
full-dbbd67e6-20260710T042742Z-wave-6,t7403-submodule-sync.sh,t7403-submodule-sync.sh,PASS,3939,18,0,18,18
full-dbbd67e6-20260710T042742Z-wave-6,t7515-status-symlinks.sh,t7515-status-symlinks.sh,PASS,815,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-6,t8004-blame-with-conflicts.sh,t8004-blame-with-conflicts.sh,PASS,1008,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-6,t8014-blame-ignore-fuzzy.sh,t8014-blame-ignore-fuzzy.sh,PASS,6828,16,0,16,16
full-dbbd67e6-20260710T042742Z-wave-6,t0067-parse_pathspec_file.sh,t0067-parse_pathspec_file.sh,PASS,616,8,0,8,8
full-dbbd67e6-20260710T042742Z-wave-6,t1451-fsck-buffer.sh,t1451-fsck-buffer.sh,PASS,1889,72,0,72,72
full-dbbd67e6-20260710T042742Z-wave-6,t4071-diff-minimal.sh,t4071-diff-minimal.sh,PASS,438,1,0,1,1
full-dbbd67e6-20260710T042742Z-wave-6,t3908-stash-in-worktree.sh,t3908-stash-in-worktree.sh,PASS,636,2,0,2,2
full-dbbd67e6-20260710T042742Z-wave-6,t6414-merge-rename-nocruft.sh,t6414-merge-rename-nocruft.sh,PASS,986,3,0,3,3
full-dbbd67e6-20260710T042742Z-wave-6,t5522-pull-symlink.sh,t5522-pull-symlink.sh,PASS,804,4,0,4,4
full-dbbd67e6-20260710T042742Z-wave-6,t0018-advice.sh,t0018-advice.sh,FAIL,602,4,2,6,6
full-dbbd67e6-20260710T042742Z-wave-6,t0060-path-utils.sh,t0060-path-utils.sh,FAIL,4830,198,21,219,219
full-dbbd67e6-20260710T042742Z-wave-6,t1301-shared-repo.sh,t1301-shared-repo.sh,FAIL,2285,7,15,22,22
full-dbbd67e6-20260710T042742Z-wave-6,t3300-funny-names.sh,t3300-funny-names.sh,FAIL,1125,13,8,21,21
full-dbbd67e6-20260710T042742Z-wave-6,t3902-quoted.sh,t3902-quoted.sh,FAIL,842,8,5,13,13
full-dbbd67e6-20260710T042742Z-wave-6,t4005-diff-rename-2.sh,t4005-diff-rename-2.sh,FAIL,866,3,1,4,4
full-dbbd67e6-20260710T042742Z-wave-6,t4033-diff-patience.sh,t4033-diff-patience.sh,FAIL,1219,9,2,11,11
full-dbbd67e6-20260710T042742Z-wave-6,t4050-diff-histogram.sh,t4050-diff-histogram.sh,FAIL,1348,8,2,10,10
full-dbbd67e6-20260710T042742Z-wave-6,t4102-apply-rename.sh,t4102-apply-rename.sh,FAIL,772,4,1,5,5
full-dbbd67e6-20260710T042742Z-wave-6,t4126-apply-empty.sh,t4126-apply-empty.sh,FAIL,1125,4,4,8,8
full-dbbd67e6-20260710T042742Z-wave-6,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,FAIL,1868,12,9,21,21
full-dbbd67e6-20260710T042742Z-wave-6,t5411-proc-receive-hook.sh,t5411-proc-receive-hook.sh,FAIL,36101,271,83,354,354
